State,County,Location,Sorghum.grain,Maize.grain,Wheat.flour,Rice,Groundnuts,Beans,Sugar,Salt,Cooking.oil,Soap,Jerrycan,Mosquito.net,Exercise.book,Blanket,Cooking.pot,Plastic.sheet,Pole,Firewood,Charcoal,Goat,Chicken,Milling.costs,...26,Food.price.index,MSSMEB.food.basket,MSSMEB
NA,NA,MEDIAN,0.6372881355932203,0.7915254237288135,1.2322033898305085,1.3898305084745763,0.8508474576271187,1.7491525423728813,1.228813559322034,0.6915254237288135,2.0338983050847457,0.3271186440677966,1.694915254237288,5.084745762711864,0.6694915254237288,8.474576271186441,11.864406779661017,18.64406779661017,2.5,1.4406779661016949,0.26016949152542374,27.11864406779661,4.322033898305085,0.09830508474576272,NA,11.022881355932203,94.67796610169492,131.34285714285713
CentralEquatoria,Juba,Juba Town,0.5,0.5,0.75,1,0.6,1.5833333333333333,0.8166666666666667,0.6666666666666666,1.3333333333333333,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,0.23833333333333334,NA,7.75,67.91666666666667,104.7595238095238
EasternEquatoria,Budi,Chukudum,0.46296296296296297,0.7407407407407407,0.9259259259259259,1.3666666666666667,2.7777777777777777,0.8222222222222222,0.7962962962962963,0.7407407407407407,1.8518518518518519,0.3074074074074074,1.4814814814814814,2.5925925925925926,0.37037037037037035,0.7407407407407407,16.666666666666668,23.14814814814815,0.7407407407407407,1.6666666666666667,0.1925925925925926,29.62962962962963,3.7037037037037037,0.05555555555555555,NA,10.485185185185186,85.91851851851852,115.46137566137565
EasternEquatoria,KapoetaEast,Narus,0.6733333333333333,0.7966666666666666,0.8333333333333334,1.5,2.7933333333333334,1.4766666666666666,1.4333333333333333,0.6666666666666666,2,0.22333333333333333,0.6666666666666666,6.666666666666667,0.5833333333333334,8.333333333333334,17.5,23.333333333333332,3.3333333333333335,1.6666666666666667,0.18333333333333332,31.666666666666668,3.6666666666666665,0.07666666666666666,NA,12.173333333333334,97.65666666666667,129.1538095238095
EasternEquatoria,KapoetaSouth,Kapoeta Town,0.3338842975206612,0.5520661157024793,0.8264462809917356,1.487603305785124,3.6925619834710743,1.4644628099173553,1.421487603305785,0.34049586776859503,0.6611570247933884,0.24793388429752067,0.8264462809917356,1.9834710743801653,0.9917355371900827,8.264462809917354,11.570247933884298,14.87603305785124,3.3057851239669422,1.8181818181818181,0.4793388429752066,26.446280991735538,5.950413223140496,0.2644628099173554,NA,10.780165289256198,67.17355371900827,114.20897284533649
EasternEquatoria,Lafon,Imehejek,1.3559322033898304,NA,NA,1.1830508474576271,1.1016949152542372,NA,1.7491525423728813,0.7593220338983051,0.847457627118644,0.2542372881355932,NA,NA,NA,NA,NA,NA,0.7627118644067796,1.3559322033898304,0.4423728813559322,22.033898305084747,4.237288135593221,NA,NA,10.769491525423728,143.62033898305086,184.29346246973364
EasternEquatoria,Magwi,Nimule,0.5627498001598721,0.533972821742606,1.1254996003197442,1.0807354116706636,2.6794564348521184,2.3037569944044765,1.0327737809752198,0.6394884092725819,1.2789768185451638,0.1982414068745004,1.4388489208633093,4.796163069544365,0.19184652278177458,4.796163069544365,7.9936051159072745,11.191047162270184,1.7585931254996003,1.5987210231814548,0.18545163868904876,NA,NA,0.0639488409272582,NA,11.237410071942445,77.10471622701839,103.7080050245518
EasternEquatoria,Torit,Torit Town,1.3559322033898304,1.3559322033898304,0.6779661016949152,1.0169491525423728,0.576271186440678,1.3559322033898304,0.847457627118644,0.34915254237288135,1.4677966101694915,0.17288135593220338,0.6186440677966102,11.016949152542374,0.6779661016949152,15,11.864406779661017,16.1864406779661,2.6271186440677967,1.694915254237288,0.2457627118644068,NA,NA,0.23728813559322035,NA,9.003389830508475,143.39322033898304,178.9728813559322
Jonglei,Akobo,Akobo Town,0.5278688524590164,NA,2.3081967213114756,1.8459016393442622,NA,NA,1.6688524590163933,1.1114754098360655,3.278688524590164,0.6557377049180327,2.622950819672131,4.262295081967213,NA,NA,NA,18.0327868852459,2.459016393442623,2.9508196721311477,0.6786885245901639,NA,NA,0.2819672131147541,NA,14.021311475409837,83.51803278688524,135.00046838407494
Jonglei,BorSouth,Bor_PoC,0.3728813559322034,NA,0.9559322033898305,0.7627118644067796,1.4694915254237289,1.5016949152542374,0.8745762711864407,0.6779661016949152,1.694915254237288,0.28135593220338984,NA,1.694915254237288,1.1864406779661016,NA,NA,NA,NA,2.0338983050847457,0.29491525423728815,NA,NA,0.3389830508474576,NA,9.101694915254237,57.92203389830509,102.60048426150122
Jonglei,Fangak,NewFangak,0.7142857142857143,0.7142857142857143,2.7660714285714287,2.0107142857142857,NA,NA,1.4946428571428572,0.7285714285714285,3.5714285714285716,0.475,NA,NA,NA,NA,NA,NA,1.25,0.17857142857142858,0.29642857142857143,46.42857142857143,NA,0.20357142857142857,NA,14.739285714285714,103.02857142857142,141.98061224489797
Jonglei,Nyirol,Lankien,0.39215686274509803,NA,1.6588235294117648,1.7647058823529411,NA,0.7843137254901961,1.6411764705882352,1.0627450980392157,3.9215686274509802,0.5215686274509804,4.705882352941177,5.882352941176471,NA,NA,14.117647058823529,NA,2.3529411764705883,2.7450980392156863,0.20392156862745098,NA,NA,0.4215686274509804,NA,13.125490196078431,66.94509803921568,106.09971988795519
Jonglei,Pibor,Pibor Town,NA,NA,1.694915254237288,1.694915254237288,3.389830508474576,2.3728813559322033,1.694915254237288,1.0169491525423728,NA,0.3389830508474576,5.084745762711864,2.542372881355932,0.6779661016949152,NA,NA,33.898305084745765,4.237288135593221,1.0169491525423728,0.39322033898305087,50.847457627118644,9.322033898305085,0.5932203389830508,NA,15.327118644067797,NA,NA
Lakes,Awerial,Mingkaman,1.0169491525423728,1.0169491525423728,1.271186440677966,1.1016949152542372,NA,1.694915254237288,1.271186440677966,1.0169491525423728,2.2033898305084745,0.3677966101694915,1.0169491525423728,5.084745762711864,1.1016949152542372,11.864406779661017,11.864406779661017,25.423728813559322,2.8813559322033897,2.0338983050847457,0.6322033898305085,43.220338983050844,6.440677966101695,NA,NA,11.44406779661017,136.27118644067798,188.50702179176756
Lakes,RumbekEast,Aduel,NA,1.1864406779661016,1.0169491525423728,1.1016949152542372,NA,2.0338983050847457,1.0169491525423728,1.0169491525423728,0.6779661016949152,0.3152542372881356,NA,NA,0.5084745762711864,NA,NA,NA,NA,NA,NA,50.847457627118644,NA,0.2627118644067797,NA,9.538983050847458,130.16949152542372,165.21961259079904
NorthernBahrelGhazal,AweilCentre,Aweil Town,0.64,0.7296,1.104,1.28,0.3264,2.24,1.04,0.864,1.792,0.2144,2.16,3.2,0.768,17.6,8.64,13.44,2.32,0.96,0.1856,NA,3.84,0.0832,NA,10.016,89.376,123.15954285714287
NorthernBahrelGhazal,AweilNorth,Gok-Machar,2.3728813559322033,NA,1.1864406779661016,1.694915254237288,0.38305084745762713,NA,1.1864406779661016,0.49830508474576274,2.0338983050847457,0.28135593220338984,2.711864406779661,NA,0.3389830508474576,NA,NA,NA,1.271186440677966,0.559322033898305,0.1576271186440678,25.423728813559322,5.084745762711864,0.07796610169491526,NA,11.896610169491526,242.00338983050847,270.15641646489104
NorthernBahrelGhazal,AweilWest,Marial Baai,0.5796610169491525,NA,1.1864406779661016,1.1864406779661016,0.38305084745762713,1.9491525423728813,1.1864406779661016,1.694915254237288,2.0338983050847457,0.2271186440677966,NA,NA,NA,NA,NA,NA,1.1016949152542372,0.6779661016949152,0.14576271186440679,NA,5.084745762711864,0.07796610169491526,NA,10.991525423728813,83.61016949152543,115.04794188861985
NorthernBahrelGhazal,AweilWest,Nyamlel Town,0.6,NA,1.2903225806451613,1.6129032258064515,0.36451612903225805,2.4193548387096775,1.2096774193548387,0.9032258064516129,1.935483870967742,0.2161290322580645,NA,2.4193548387096775,NA,NA,9.67741935483871,16.93548387096774,1.2903225806451613,0.6451612903225806,0.1870967741935484,24.193548387096776,3.225806451612903,0.0935483870967742,NA,11.088709677419354,88.29032258064517,120.64700460829492
