State,County,Location,Sorghum.grain,Maize.grain,Wheat.flour,Rice,Groundnuts,Beans,Sugar,Salt,Cooking.oil,Soap,Jerrycan,Mosquito.net,Exercise.book,Blanket,Cooking.pot,Plastic.sheet,Pole,Firewood,Charcoal,Goat,Chicken,Milling.costs,...26,Food.price.index,MSSMEB.food.basket,MSSMEB,...30,...31,...32,...33,...34,...35
UpperNile,Fashoda,Aburoc,0.35023041474654376,NA,1.2903225806451613,2.2119815668202767,NA,NA,1.1059907834101383,1.6589861751152073,3.686635944700461,0.4792626728110599,1.8433179723502304,4.792626728110599,0.5529953917050692,17.51152073732719,10.691244239631336,32.44239631336406,1.2350230414746544,1.1797235023041475,0.21382488479262673,24.70046082949309,2.9493087557603688,0.1032258064516129,NA,13.806451612903226,69.99815668202766,103.80921658986175,NA,NA,NA,NA,NA,NA
UpperNile,Fashoda,Kodok,0.42105263157894735,NA,1.2280701754385965,2.1052631578947367,NA,NA,1.0526315789473684,1.8596491228070176,3.508771929824561,0.3508771929824561,1.2280701754385965,3.508771929824561,0.49122807017543857,NA,9.824561403508772,NA,1.7543859649122806,1.7543859649122806,0.28421052631578947,24.56140350877193,2.1052631578947367,0.054385964912280704,NA,13.508771929824562,74.79649122807018,108.7889724310777,NA,NA,NA,NA,NA,NA
UpperNile,Longochuk,Mathiang,2.838137472283814,2.6607538802660753,3.1929046563192904,3.1929046563192904,NA,NA,2.305986696230599,0.3121951219512195,1.6567627494456763,0.532150776053215,0.35476718403547675,4.25720620842572,0.35476718403547675,10.643015521064301,NA,10.643015521064301,1.7738359201773837,0.24833702882483372,0.30509977827051,23.059866962305986,1.419068736141907,NA,NA,18.82039911308204,279.82971175166296,314.31466582198294,NA,NA,NA,NA,NA,NA
UpperNile,Longochuk,Udier,3.5476718403547673,3.5476718403547673,3.5476718403547673,3.1929046563192904,4.25720620842572,5.321507760532151,1.1796008869179602,2.483370288248337,3.1929046563192904,0.9933481152993349,0.35476718403547675,7.095343680709535,1.7738359201773837,8.869179600886918,4.25720620842572,35.47671840354767,3.104212860310421,0.35476718403547675,0.13481152993348117,24.83370288248337,0.4611973392461197,NA,NA,30.27050997782705,388.8248337028825,437.99714919227114,NA,NA,NA,NA,NA,NA
UpperNile,LuakpinyNasir,Kurenge,1.7738359201773837,NA,1.9866962305986697,1.5964523281596452,NA,NA,1.4545454545454546,0.9578713968957872,4.966740576496674,0.7095343680709535,3.5476718403547673,5.321507760532151,5.321507760532151,5.321507760532151,NA,NA,3.5476718403547673,NA,1.0288248337028825,21.286031042128602,3.5476718403547673,0.35476718403547675,NA,16.106430155210642,204.54811529933482,323.56902122267974,NA,NA,NA,NA,NA,NA
UpperNile,Maiwut,Jikou,1.6666666666666667,NA,0.4166666666666667,0.4166666666666667,NA,0.8333333333333334,1.3888888888888888,0.4166666666666667,4.444444444444445,1.8611111111111112,5.555555555555555,1.3888888888888888,0.2777777777777778,2.2222222222222223,NA,18.055555555555557,2.7777777777777777,0.8333333333333334,11.527777777777779,41.666666666666664,2.7777777777777777,0.3888888888888889,NA,10.292867701404287,NA,NA,NA,NA,NA,NA,NA,NA
UpperNile,Malakal,Malakal Town,2.227937915742794,2.547228381374723,1.507760532150776,1.5964523281596452,NA,1.2984478935698447,1.6762749445676275,0.8425720620842572,1.2416851441241685,0.532150776053215,2.838137472283814,12.416851441241684,0.7095343680709535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.02749445676275,220.49312638580932,257.63883433639535,NA,NA,NA,NA,NA,FALSE
UpperNile,Melut,Melut Town,0.5018181818181818,NA,1.6363636363636365,2.1818181818181817,3.0472727272727274,2.418181818181818,1.6363636363636365,0.2909090909090909,1.210909090909091,0.5454545454545454,1.0909090909090908,5.454545454545454,0.5454545454545454,18.181818181818183,10.909090909090908,25.454545454545453,3.6363636363636362,1.8181818181818181,0.4218181818181818,36.36363636363637,7.2727272727272725,0.05090909090909091,NA,13.65090909090909,74.48363636363636,114.39272727272727,NA,NA,NA,NA,NA,NA
UpperNile,Melut,Paloich,0.5345454545454545,0.6509090909090909,1.4545454545454546,2.1818181818181817,2.0327272727272727,1.6109090909090908,1.8181818181818181,0.2909090909090909,1.3345454545454545,0.5454545454545454,1.0909090909090908,3.6363636363636362,0.5454545454545454,18.181818181818183,10.909090909090908,25.454545454545453,2.909090909090909,1.8181818181818181,0.4218181818181818,36.36363636363637,7.2727272727272725,0.07818181818181819,NA,11.909090909090908,70.90545454545455,111.04831168831168,NA,NA,NA,NA,NA,NA
UpperNile,Renk,Renk Town,NA,NA,1.2173913043478262,1.7391304347826086,0.6243478260869565,4.173913043478261,0.5217391304347826,0.2573913043478261,2.782608695652174,0.34782608695652173,1.0434782608695652,3.4782608695652173,NA,5.217391304347826,13.043478260869565,24.347826086956523,2.4347826086956523,0.34782608695652173,0.4991304347826087,NA,6.086956521739131,0.03130434782608696,NA,12.471304347826086,84.5704347826087,127.24745341614906,NA,NA,NA,NA,NA,NA
UpperNile,Ulang,Ulang Town,0.9615384615384616,1.6384615384615384,2.707692307692308,1.3461538461538463,2.15,1.2807692307692307,2.0134615384615384,1.5653846153846154,6.153846153846154,0.5769230769230769,4.230769230769231,5.769230769230769,0.9615384615384616,9.615384615384615,23.076923076923077,28.846153846153847,3.4615384615384617,3.8461538461538463,0.39615384615384613,36.53846153846154,3.173076923076923,NA,NA,19.817307692307693,136.55384615384617,181.3945054945055,NA,NA,NA,NA,NA,NA
Warrap,GogrialWest,Kuajok,NA,NA,NA,NA,0.48,NA,1.0434782608695652,0.15304347826086956,4.75304347826087,0.20869565217391303,2.608695652173913,4.869565217391305,0.5043478260869565,11.130434782608695,8.347826086956522,17.043478260869566,0.8347826086956521,0.1826086956521739,0.1634782608695652,12.869565217391305,4,0.43478260869565216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WesternBahrelGhazal,Wau,Wau Town,0.40350877192982454,0.7017543859649122,1.0526315789473684,1.3157894736842106,0.5263157894736842,1.0526315789473684,1.2456140350877194,0.38596491228070173,1.5789473684210527,0.7894736842105263,3.3333333333333335,2.456140350877193,0.8771929824561403,15.263157894736842,12.280701754385966,17.54385964912281,1.4035087719298245,1.7543859649122806,0.010526315789473684,33.333333333333336,7.894736842105263,0.12631578947368421,NA,8.263157894736842,55.64912280701754,89.31077694235589,NA,NA,NA,NA,NA,NA
WesternEquatoria,Maridi,Maridi Town,0.3060869565217391,0.3339130434782609,2.448695652173913,0.9043478260869565,1.0678260869565217,1.7391304347826086,0.9739130434782609,0.5547826086956522,1.0434782608695652,0.23304347826086957,1.7391304347826086,8.521739130434783,0.34782608695652173,8.695652173913043,20,15.652173913043478,1.7391304347826086,1.0434782608695652,0.20173913043478262,NA,6.260869565217392,0.05217391304347826,NA,9.37217391304348,52.52,81.59155279503105,NA,NA,NA,NA,NA,NA
WesternEquatoria,Yambio,Yambio Town,NA,0.2782608695652174,NA,1.0879227053140097,1.0782608695652174,1.7120772946859903,1.6618357487922706,0.3864734299516908,1.5458937198067633,0.2589371980676328,3.4782608695652173,NA,0.3864734299516908,NA,13.526570048309178,19.32367149758454,3.864734299516908,5.4106280193236715,0.1932367149758454,NA,5.797101449275362,0.08888888888888889,NA,9.806763285024154,50.11400966183575,79.86432022084195,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
