State,County,Location,Sorghum.grain,Maize.grain,Wheat.flour,Rice,Groundnuts,Beans,Sugar,Salt,Cooking.oil,Soap,Jerrycan,Mosquito.net,Exercise.book,Blanket,Cooking.pot,Plastic.sheet,Pole,Firewood,Charcoal,Goat,Chicken,Milling.costs,Water,Food.price.index,MSSMEB.food.basket,MSSMEB
NorthernBahrelGhazal,AweilWest,Nyamlel Town,1.1664596273291925,1.2869565217391303,1.4906832298136645,1.4906832298136645,0.7527950310559006,NA,1.2422360248447204,0.6732919254658385,1.8633540372670807,0.2484472049689441,2.484472049689441,NA,NA,NA,8.695652173913043,17.391304347826086,NA,0.4968944099378882,0.14906832298136646,14.906832298136646,3.7267080745341614,0.09813664596273292,NA,11.643478260869566,131.927950310559,163.1852706299911
Unity,Pariang,AjuongThok_RC,0.30318471337579617,NA,1.4012738853503184,1.910828025477707,0.8535031847133758,0.5656050955414013,1.4012738853503184,0.9681528662420382,2.5477707006369426,0.2764331210191083,NA,5.095541401273885,0.7006369426751592,NA,NA,17.8343949044586,6.369426751592357,0.3821656050955414,0.10445859872611465,NA,NA,0.07388535031847134,NA,10.779617834394905,48.631847133757965,79.46515013648771
Unity,Pariang,Jamjang,0.28607594936708863,NA,1.2658227848101267,1.518987341772152,0.7063291139240506,0.5620253164556962,1.2658227848101267,0.810126582278481,1.2658227848101267,0.21012658227848102,NA,NA,0.379746835443038,NA,NA,NA,NA,NA,0.07341772151898734,25.31645569620253,NA,0.07341772151898734,NA,8.50379746835443,39.210126582278484,64.85967450271248
Unity,Pariang,Pamir_RC,0.25569620253164554,NA,1.2658227848101267,1.518987341772152,0.7063291139240506,0.5620253164556962,1.2658227848101267,0.810126582278481,1.2658227848101267,0.16962025316455695,NA,NA,0.379746835443038,NA,NA,NA,NA,NA,0.07341772151898734,NA,NA,0.07341772151898734,NA,8.473417721518988,36.47594936708861,61.88245931283906
Unity,Rubkona,Bentiu,0.3963076923076923,1.1766153846153846,2.0455384615384617,1.6073846153846154,0.548923076923077,1.7476923076923077,1.504,0.7384615384615385,2.2153846153846155,0.36923076923076925,3.4461538461538463,4.923076923076923,0.7384615384615385,54.15384615384615,17.23076923076923,17.23076923076923,4.923076923076923,6.153846153846154,0.29784615384615387,39.38461538461539,4.923076923076923,0.12307692307692308,NA,11.980307692307692,65.42769230769231,103.49494505494505
Unity,Rubkona,Rubkona Town,0.4222222222222222,1.2691358024691357,2.0864197530864197,1.6691358024691358,0.5851851851851851,1.780246913580247,1.5580246913580247,0.7407407407407407,2.4691358024691357,0.37037037037037035,3.7037037037037037,4.938271604938271,0.7654320987654321,56.79012345679013,17.28395061728395,19.753086419753085,4.938271604938271,6.172839506172839,0.29876543209876544,40.74074074074074,6.172839506172839,0.12345679012345678,NA,12.580246913580247,69.57777777777778,108.0063492063492
UpperNile,Fashoda,Aburoc,0.5108771929824562,NA,1.543859649122807,1.894736842105263,NA,NA,1.6280701754385964,1.4035087719298245,5.614035087719298,0.9122807017543859,1.6842105263157894,4.491228070175438,NA,NA,8.421052631578947,36.49122807017544,0.9824561403508771,1.1228070175438596,0.4884210526315789,22.45614035087719,2.456140350877193,0.1543859649122807,NA,16.185263157894738,103.42456140350878,150.2952380952381
UpperNile,Fashoda,Kodok,0.2934256055363322,NA,1.3840830449826989,1.6608996539792387,NA,1.245674740484429,1.3840830449826989,0.9688581314878892,5.536332179930795,0.8304498269896193,1.6608996539792387,4.429065743944637,0.6920415224913494,NA,7.72318339100346,33.21799307958477,NA,1.1072664359861593,0.44152249134948096,23.66782006920415,1.5916955017301038,0.1439446366782007,NA,14.145328719723183,71.80622837370242,116.57291151754819
UpperNile,Longochuk,Mathiang,1.9457142857142857,1.8514285714285714,1.6085714285714285,1.2857142857142858,2.394285714285714,5.714285714285714,1.2285714285714286,0.7742857142857142,0.7628571428571429,1.4285714285714286,1.4285714285714286,5,1.4285714285714286,12.857142857142858,14.285714285714286,NA,1.4285714285714286,0.42857142857142855,0.1657142857142857,42.857142857142854,3.5714285714285716,NA,NA,17.565714285714286,231.8942857142857,280.46163265306126
UpperNile,Longochuk,Udier,1.8571428571428572,NA,1.2085714285714286,1.0614285714285714,NA,NA,1.6414285714285715,0.42714285714285716,1.1428571428571428,0.8571428571428571,NA,NA,NA,NA,NA,NA,1.4285714285714286,0.5714285714285714,1.1857142857142857,34.285714285714285,2.857142857142857,NA,NA,10.992857142857142,191.78428571428572,258.95163265306127
UpperNile,Maiwut,Jikou,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UpperNile,Ulang,Ruplet,1.1929824561403508,NA,1.4842105263157894,NA,NA,NA,1.1333333333333333,2.094736842105263,1.0526315789473684,0.6140350877192983,NA,NA,NA,NA,NA,NA,6.140350877192983,3.8596491228070176,0.4842105263157895,24.56140350877193,2.1052631578947367,NA,NA,13.2,137.09473684210528,183.9142857142857
Warrap,GogrialWest,Kuajok,1.3374233128834356,NA,1.3496932515337423,1.2269938650306749,0.5104294478527608,1.1288343558282208,1.177914110429448,0.14478527607361963,0.53128834355828225,0.20368098159509201,2.208588957055215,1.5950920245398772,0.4785276073619632,6.134969325153374,8.588957055214724,14.723926380368098,0.34355828220858897,0.25766871165644173,0.19877300613496932,9.815950920245399,3.312883435582822,0.12269938650306748,NA,8.204907975460122,133.8601226993865,164.83943908851882
WesternBahrelGhazal,Raja,DeimZubier,NA,NA,1.518987341772152,1.2658227848101267,NA,NA,1.518987341772152,0.34430379746835443,2.0253164556962027,0.25316455696202533,3.037974683544304,1.2658227848101267,NA,NA,NA,NA,NA,0.5063291139240507,0.13164556962025317,40.50632911392405,3.7974683544303796,0.07341772151898734,NA,10.45126582278481,NA,NA
WesternBahrelGhazal,Raja,Raja Town,0.8326530612244898,0.7482993197278912,1.2965986394557822,1.08843537414966,0.4884353741496599,0.9823129251700681,1.2925170068027212,0.7387755102040816,2.17687074829932,0.29523809523809524,4.081632653061225,2.17687074829932,0.6122448979591837,NA,16.3265306122449,21.768707482993197,2.7210884353741496,4.081632653061225,0.14285714285714285,17.687074829931973,1.5782312925170068,0.09795918367346938,NA,9.644897959183673,97.57959183673469,128.82332361516035
WesternBahrelGhazal,Wau,Wau Town,0.8641975308641975,0.9259259259259259,1.0864197530864197,1.1111111111111112,0.345679012345679,1.9753086419753085,1.2345679012345678,0.4444444444444444,2.2962962962962963,0.2308641975308642,2.0987654320987654,1.6049382716049383,0.5555555555555556,11.11111111111111,8.641975308641975,13.580246913580247,1.2962962962962963,1.4197530864197532,0.20493827160493827,46.91358024691358,9.382716049382717,0.14074074074074075,NA,10.283950617283951,109.77777777777777,142.18412698412698
WesternEquatoria,Maridi,Maridi Town,NA,0.24150943396226415,2.8352201257861633,1.0062893081761006,1.1245283018867924,1.6981132075471699,1.0062893081761006,0.5811320754716981,0.9559748427672956,0.24276729559748428,1.509433962264151,7.044025157232705,0.31446540880503143,7.044025157232705,15.09433962264151,12.578616352201259,1.509433962264151,0.7547169811320755,0.2188679245283019,NA,6.289308176100629,0.03773584905660377,NA,9.985534591194968,43.33584905660377,72.455525606469
WesternEquatoria,Yambio,Yambio Town,NA,0.3006451612903226,NA,0.8722580645161291,0.72,1.7161290322580645,1.3883870967741936,0.912258064516129,1.5483870967741935,0.21419354838709678,3.870967741935484,NA,0.3870967741935484,7.096774193548387,13.548387096774194,17.419354838709676,2.5806451612903225,2.5806451612903225,0.16516129032258065,NA,10.32258064516129,0.07483870967741936,NA,9.427741935483871,52.821935483870966,81.34857142857143
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
