State,County,Location,Sorghum.grain,Maize.grain,Wheat.flour,Rice,Groundnuts,Beans,Sugar,Salt,Cooking.oil,Soap,Jerrycan,Mosquito.net,Exercise.book,Blanket,Cooking.pot,Plastic.sheet,Pole,Firewood,Charcoal,Goat,Chicken,Milling.costs,...26,Food.price.index,MSSMEB.food.basket,MSSMEB
NA,NA,MEDIAN,0.5991341991341992,0.8277056277056277,1.3852813852813852,1.393939393939394,1.2086580086580088,1.7316017316017316,1.2121212121212122,0.7341991341991342,2.0779220779220777,0.3168831168831169,1.3852813852813852,5.194805194805195,0.6926406926406926,12.987012987012987,10.38961038961039,17.316017316017316,2.554112554112554,1.7316017316017316,0.20606060606060606,34.63203463203463,5.021645021645021,0.10216450216450217,NA,11.466666666666667,85.75584415584416,125.76833642547929
CentralEquatoria,Juba,Juba Town,1.4293103448275861,1.3620689655172413,0.7586206896551724,1.0344827586206897,3.1310344827586207,1.7241379310344827,0.8275862068965517,0.6206896551724138,1.3793103448275863,0.1724137931034483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24655172413793103,NA,12.267241379310345,147,181.58
EasternEquatoria,Budi,Chukudum,0.5592592592592592,0.5333333333333333,1.1111111111111112,1.2037037037037037,3.1037037037037036,1.1111111111111112,1.1111111111111112,0.7407407407407407,1.8518518518518519,0.3074074074074074,1.1111111111111112,NA,0.7407407407407407,NA,12.962962962962964,NA,0.7407407407407407,NA,0.20555555555555555,NA,NA,0.044444444444444446,NA,11.325925925925926,69.85185185185185,104.13280423280423
EasternEquatoria,KapoetaEast,Narus,1.2779661016949153,1.6203389830508474,0.847457627118644,1.5254237288135593,2.0338983050847457,0.5084745762711864,0.7288135593220338,0.6779661016949152,2.0338983050847457,0.2271186440677966,0.6779661016949152,6.440677966101695,0.9322033898305084,8.474576271186441,10.169491525423728,23.728813559322035,3.389830508474576,1.8644067796610169,0.19830508474576272,38.983050847457626,5.084745762711864,0.08813559322033898,NA,11.254237288135593,163.28813559322035,199.54188861985472
EasternEquatoria,KapoetaSouth,Kapoeta Town,0.29958847736625516,0.6288065843621399,0.9876543209876543,1.4814814814814814,3.6773662551440327,1.4584362139917695,1.4156378600823045,0.26337448559670784,0.6584362139917695,0.2205761316872428,0.823045267489712,NA,0.9876543209876543,11.522633744855968,9.876543209876543,14.814814814814815,3.292181069958848,1.646090534979424,0.4773662551440329,23.045267489711936,4.938271604938271,0.13168724279835392,NA,10.870781893004116,73.93251028806584,119.5575543797766
EasternEquatoria,Lafon,Longiro,1.5238095238095237,NA,NA,1.4233766233766234,0.4121212121212121,1.1532467532467532,1.0043290043290043,0.7982683982683982,1.7662337662337662,0.3168831168831169,NA,NA,NA,NA,NA,NA,0.5714285714285714,1.0389610389610389,0.14545454545454545,29.437229437229437,4.675324675324675,NA,NA,10.294372294372295,158.91774891774892,191.3700680272109
EasternEquatoria,Magwi,Magwi Town,0.45,0.42857142857142855,0.9821428571428571,1.207142857142857,NA,1.1892857142857143,0.9214285714285714,0.7142857142857143,1.5357142857142858,0.18928571428571428,1.4285714285714286,NA,0.32142857142857145,5.357142857142857,8.035714285714286,16.071428571428573,NA,1.7857142857142858,0.20714285714285716,NA,NA,0.02142857142857143,NA,8.675,59.20357142857143,87.59438775510205
EasternEquatoria,Magwi,Nimule,0.5966101694915255,0.8101694915254237,1.4338983050847458,1.1457627118644067,2.840677966101695,2.2542372881355934,1.0576271186440678,0.847457627118644,1.4677966101694915,0.2271186440677966,1.3559322033898304,NA,0.3389830508474576,NA,9.322033898305085,NA,1.694915254237288,1.694915254237288,0.19661016949152543,NA,NA,0.06779661016949153,NA,12.454237288135593,102.85762711864406,131.7675544794189
EasternEquatoria,Torit,Torit Town,1.4035087719298245,1.4035087719298245,1.4035087719298245,1.0526315789473684,0.4631578947368421,1.5789473684210527,1.0526315789473684,0.4631578947368421,0.5157894736842106,0.20526315789473684,NA,NA,NA,NA,NA,NA,2.543859649122807,2.192982456140351,0.28596491228070176,NA,NA,0.16666666666666666,NA,9.336842105263157,144.0842105263158,180.74436090225564
Jonglei,Akobo,Akobo Town,NA,NA,2.270967741935484,1.8161290322580645,NA,NA,1.6419354838709677,0.8741935483870967,3.225806451612903,0.6451612903225806,NA,4.838709677419355,NA,NA,NA,16.129032258064516,0.8064516129032258,2.903225806451613,0.667741935483871,NA,NA,0.18387096774193548,NA,13.896774193548387,107.61612903225806,157.8373271889401
Jonglei,BorSouth,Bor_PoC,NA,NA,0.9766233766233766,0.935064935064935,1.845887445887446,1.5341991341991341,0.7445887445887446,0.7619047619047619,2.0779220779220777,0.27705627705627706,NA,NA,0.8658008658008658,NA,NA,NA,NA,NA,0.3012987012987013,NA,NA,0.10043290043290043,NA,10.303030303030303,64.43982683982684,103.39158936301793
Jonglei,Fangak,NewFangak,2.727272727272727,2.727272727272727,2.0472727272727274,1.6363636363636365,NA,NA,1.5636363636363637,0.7418181818181818,3.6363636363636362,0.5145454545454545,1.8181818181818181,4.363636363636363,0.8181818181818182,NA,NA,NA,1.0909090909090908,0.18181818181818182,0.2509090909090909,43.63636363636363,2.1818181818181817,0.15636363636363637,NA,18.167272727272728,284.3781818181818,323.15116883116883
Jonglei,Nyirol,Lankien,0.7547169811320755,0.5660377358490566,1.5962264150943397,1.6981132075471699,NA,0.8490566037735849,1.6226415094339623,1.2792452830188679,3.7735849056603774,0.40943396226415096,NA,5.660377358490566,NA,NA,11.320754716981131,16.9811320754717,2.641509433962264,3.018867924528302,0.26037735849056604,20.754716981132077,3.018867924528302,0.32264150943396225,NA,13.456603773584906,99.48679245283019,138.5768194070081
Jonglei,Pibor,Pibor Town,NA,NA,1.3733905579399142,1.3733905579399142,NA,2.060085836909871,1.5450643776824033,2.060085836909871,0.6283261802575107,0.34334763948497854,1.3733905579399142,0.6866952789699571,0.8583690987124464,8.583690987124463,NA,30.901287553648068,2.575107296137339,0.5150214592274678,0.6540772532188841,58.36909871244635,8.583690987124463,0.4978540772532189,NA,11.653218884120172,NA,NA
Jonglei,TwicEast,Panyagor,NA,NA,1.2121212121212122,1.1705627705627706,NA,1.7264069264069264,1.1186147186147186,1.2121212121212122,2.0779220779220777,0.3168831168831169,0.6926406926406926,NA,0.5194805194805194,NA,10.38961038961039,NA,3.116883116883117,3.463203463203463,0.3012987012987013,86.58008658008659,8.658008658008658,0.5194805194805194,NA,11.153246753246753,91.55497835497836,130.18169449598022
Lakes,Awerial,Mingkaman,0.6926406926406926,NA,1.2987012987012987,1.1255411255411256,0.6926406926406926,1.7316017316017316,1.0389610389610389,1.0389610389610389,2.0779220779220777,0.3168831168831169,1.0389610389610389,5.194805194805195,1.1255411255411256,11.255411255411255,10.38961038961039,24.242424242424242,5.194805194805195,3.463203463203463,2.0086580086580086,50.21645021645022,NA,0.24588744588744588,NA,10.524675324675325,91.42857142857143,186.20371057513916
Lakes,RumbekEast,Aduel,0.6926406926406926,1.0389610389610389,1.0389610389610389,1.3852813852813852,0.8658008658008658,2.0779220779220777,1.0389610389610389,1.645021645021645,2.0779220779220777,0.3463203463203463,NA,NA,0.5194805194805194,NA,NA,NA,NA,NA,NA,43.29004329004329,NA,0.13852813852813853,NA,11.86147186147186,95.15151515151516,127.83240568954855
Lakes,YirolWest,Yirol Town,0.5106382978723404,NA,0.8340425531914893,1.0212765957446808,NA,1.5080851063829788,0.8782978723404256,0.46297872340425533,3.404255319148936,0.1702127659574468,1.5319148936170213,1.446808510638298,0.6808510638297872,17.02127659574468,8.51063829787234,17.02127659574468,1.2765957446808511,2.723404255319149,0.17702127659574468,37.4468085106383,6.808510638297872,0.20425531914893616,NA,10.62127659574468,80.41872340425532,113.67161094224923
NorthernBahrelGhazal,AweilCentre,Aweil Town,0.5982905982905983,NA,1.0256410256410255,1.3675213675213675,0.3623931623931624,2.393162393162393,1.0598290598290598,1.0256410256410255,2.051282051282051,0.22905982905982905,3.4188034188034186,NA,NA,NA,NA,15.384615384615385,2.393162393162393,0.8547008547008547,0.19829059829059828,NA,4.444444444444445,0.09914529914529914,NA,10.7008547008547,88.71794871794872,122.09597069597069
