State,County,Location,Sorghum.grain,Maize.grain,Wheat.flour,Rice,Groundnuts,Beans,Sugar,Salt,Cooking.oil,Soap,Jerrycan,Mosquito.net,Exercise.book,Blanket,Cooking.pot,Plastic.sheet,Pole,Firewood,Charcoal,Goat,Chicken,Milling.costs,...26,Food.price.index,MSSMEB.food.basket,MSSMEB
NorthernBahrelGhazal,AweilCentre,Aweil Town,0.912751677852349,NA,0.9395973154362416,1.2751677852348993,0.5073825503355704,1.8791946308724832,0.9395973154362416,0.7664429530201342,1.5033557046979866,0.22281879194630871,1.342281879194631,2.684563758389262,0.40268456375838924,NA,6.7114093959731544,12.080536912751677,NA,0.8053691275167785,0.15570469798657718,NA,4.026845637583893,0.07785234899328859,NA,9.230872483221477,108.84697986577181,137.35455417066154
NorthernBahrelGhazal,AweilNorth,Ariath,0.9210884353741496,NA,NA,1.2244897959183674,0.5142857142857142,NA,1.08843537414966,2.7210884353741496,0.9972789115646259,0.20952380952380953,NA,NA,0.21768707482993196,3.673469387755102,10.884353741496598,13.605442176870747,0.54421768707483,0.21768707482993196,0.11156462585034013,17.687074829931973,1.9047619047619047,NA,NA,10.70748299319728,105.73333333333333,130.6260447035957
NorthernBahrelGhazal,AweilNorth,Gok-Machar,0.9514285714285714,NA,1.2857142857142858,1.4285714285714286,0.6485714285714286,NA,1.1142857142857143,0.6714285714285714,1.7142857142857142,0.23714285714285716,2.857142857142857,NA,NA,NA,NA,NA,NA,0.8571428571428571,0.13285714285714287,NA,NA,0.06571428571428571,NA,10.002857142857144,111.42285714285714,140.5661224489796
NorthernBahrelGhazal,AweilWest,Marial Baai,0.8214765100671141,NA,NA,NA,0.5073825503355704,1.8791946308724832,1.0738255033557047,1.342281879194631,0.8939597315436242,0.22281879194630871,1.476510067114094,NA,0.2684563758389262,NA,11.006711409395972,15.570469798657719,1.342281879194631,0.2684563758389262,0.11006711409395974,23.48993288590604,2.4161073825503356,0.07785234899328859,NA,9.374496644295302,97.55167785234899,123.07938638542664
NorthernBahrelGhazal,AweilWest,Nyamlel Town,1.0040268456375838,NA,1.2080536912751678,1.342281879194631,0.6093959731543624,2.1476510067114094,1.0738255033557047,0.8053691275167785,1.610738255033557,0.22281879194630871,NA,NA,0.40268456375838924,NA,10.201342281879194,NA,NA,0.8053691275167785,0.15570469798657718,NA,NA,0.07785234899328859,NA,10.308724832214764,120.16107382550335,148.66864813039308
Unity,Koch,Koch Town,2.142857142857143,NA,0.8714285714285714,2.7942857142857145,NA,2.7485714285714287,2.662857142857143,1.0514285714285714,2.857142857142857,0.47714285714285715,NA,NA,0.8571428571428571,NA,12.857142857142858,NA,2.857142857142857,0.5714285714285714,0.4742857142857143,NA,NA,NA,NA,16.31714285714286,235.78857142857143,280.87591836734697
Unity,Pariang,AjuongThok_RC,0.3719557195571956,NA,1.2546125461254614,2.2140221402214024,0.8236162361623616,0.6553505535055351,1.1808118081180812,1.033210332103321,0.9830258302583026,0.2952029520295203,1.4760147601476015,2.952029520295203,0.5904059040590406,5.166051660516605,NA,25.092250922509226,2.952029520295203,0.2952029520295203,0.1003690036900369,NA,NA,0.06789667896678966,NA,9.074538745387454,46.30553505535055,75.75466526093832
Unity,Pariang,Jamjang,0.3385714285714286,NA,1.1428571428571428,2.142857142857143,NA,0.3171428571428571,1.1428571428571428,1.1428571428571428,0.9514285714285714,0.3342857142857143,NA,NA,NA,NA,NA,NA,NA,NA,0.09714285714285714,NA,NA,0.06571428571428571,NA,8.367142857142857,40.177142857142854,68.83183673469388
Unity,Pariang,Pamir_RC,0.2571428571428571,NA,1.2857142857142858,2.2857142857142856,0.7971428571428572,0.3171428571428571,1.2142857142857142,0.9714285714285714,0.9514285714285714,0.2857142857142857,NA,NA,0.5714285714285714,NA,NA,NA,NA,NA,0.08285714285714285,NA,NA,0.08285714285714285,NA,8.62,32.677142857142854,61.444489795918365
Unity,Rubkona,Bentiu,0.5702127659574469,1.324822695035461,1.597163120567376,1.7560283687943263,0.5929078014184397,2.326241134751773,1.3418439716312056,0.851063829787234,2.5531914893617023,0.3773049645390071,3.404255319148936,3.971631205673759,0.851063829787234,39.716312056737586,18.43971631205674,19.858156028368793,5.673758865248227,3.8297872340425534,0.29219858156028367,39.716312056737586,3.6879432624113475,0.10212765957446808,NA,12.913475177304965,88.42553191489361,127.5434650455927
Unity,Rubkona,Bentiu_PoC,NA,NA,1.3071428571428572,0.8714285714285714,NA,NA,0.81,0.5257142857142857,2.142857142857143,0.47714285714285715,NA,3.4285714285714284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.07,79.90571428571428,112.56448979591836
Unity,Rubkona,Rubkona Town,0.573049645390071,1.3078014184397162,1.597163120567376,1.9177304964539008,0.5929078014184397,2.391489361702128,1.299290780141844,0.851063829787234,2.5531914893617023,0.33191489361702126,3.6879432624113475,4.25531914893617,0.851063829787234,42.5531914893617,18.43971631205674,19.858156028368793,5.673758865248227,4.25531914893617,0.29219858156028367,42.5531914893617,4.25531914893617,0.10212765957446808,NA,13.083687943262412,89.26808510638298,128.11367781155016
UpperNile,Fashoda,Aburoc,0.46449704142011833,NA,1.257396449704142,1.7011834319526626,NA,1.331360946745562,1.183431952662722,1.183431952662722,3.3136094674556213,0.8136094674556213,1.4792899408284024,4.437869822485207,NA,NA,11.538461538461538,31.06508875739645,1.0355029585798816,1.5532544378698225,0.20414201183431951,23.076923076923077,2.2337278106508878,0.15236686390532544,NA,11.665680473372781,74.85207100591715,110.55452240067625
UpperNile,Fashoda,Kodok,0.44575645756457566,NA,1.2546125461254614,1.7712177121771218,NA,NA,1.1808118081180812,1.1453874538745388,3.040590405904059,0.8856088560885609,1.7712177121771218,4.723247232472325,1.1808118081180812,11.808118081180812,9.15129151291513,30.99630996309963,1.4022140221402215,1.2177121771217712,0.2568265682656827,20.59040590405904,2.2140221402214024,0.16826568265682657,NA,11.769741697416974,74.83690036900369,120.46736953083816
UpperNile,Longochuk,Mathiang,NA,NA,NA,0.5454545454545454,NA,NA,0.39090909090909093,0.12424242424242424,2.021212121212121,0.7575757575757576,NA,NA,NA,NA,NA,NA,1.5151515151515151,0.09090909090909091,0.6272727272727273,45.45454545454545,4.545454545454546,NA,NA,7.989393939393939,NA,NA
UpperNile,Longochuk,Udier,2,2,NA,0.9657142857142857,NA,NA,0.8714285714285714,0.38857142857142857,2.857142857142857,0.8571428571428571,NA,8.571428571428571,NA,NA,NA,NA,2,1.7142857142857142,0.49714285714285716,62.857142857142854,2.857142857142857,NA,NA,12.594285714285714,212.36857142857144,256.30734693877554
UpperNile,Melut,Melut Town,0.5828571428571429,NA,1.7142857142857142,1.7142857142857142,0.7571428571428571,NA,1.7142857142857142,0.22857142857142856,1.1428571428571428,0.42857142857142855,0.8571428571428571,4.285714285714286,0.42857142857142855,14.285714285714286,11.428571428571429,21.428571428571427,2.857142857142857,1.4285714285714286,0.19714285714285715,42.857142857142854,5.714285714285714,0.04857142857142857,NA,10.042857142857143,74.38,105.42489795918368
UpperNile,Melut,Paloich,0.5746478873239437,NA,1.6901408450704225,1.6901408450704225,0.7464788732394366,2.816901408450704,1.6901408450704225,0.22535211267605634,1.1267605633802817,0.4225352112676056,0.8450704225352113,4.225352112676056,0.4225352112676056,14.084507042253522,11.267605633802816,19.718309859154928,2.816901408450704,1.6901408450704225,0.19436619718309858,42.25352112676056,5.633802816901408,0.08169014084507042,NA,11.092957746478874,84.05633802816901,115.19315895372233
UpperNile,Renk,Renk Town,0.551048951048951,NA,0.8391608391608392,0.9090909090909091,0.8475524475524475,0.7580419580419581,1.1888111888111887,0.3356643356643357,2.797202797202797,0.46153846153846156,0.7832167832167832,6.993006993006993,0.4195804195804196,9.79020979020979,7.2727272727272725,37.76223776223776,3.2167832167832167,0.48951048951048953,0.2951048951048951,NA,NA,NA,NA,8.755244755244755,73.53566433566434,107.88831168831169
UpperNile,Ulang,Ulang Town,1.0601941747572816,0.1941747572815534,3.5533980582524274,3.499029126213592,NA,3.013592233009709,NA,NA,NA,0.9067961165048544,1.1650485436893203,6.019417475728155,NA,5.825242718446602,NA,23.300970873786408,6.213592233009709,3.1067961165048543,0.5359223300970873,34.95145631067961,3.3009708737864076,NA,NA,16.74757281553398,136.40582524271844,184.27794729542302
Warrap,GogrialWest,Kuajok,0.7836734693877551,2.2775510204081635,1.2925170068027212,1.2244897959183674,0.5659863945578232,1.034013605442177,1.08843537414966,0.23945578231292516,0.32653061224489793,0.19047619047619047,2.312925170068027,1.6326530612244898,0.4897959183673469,4.081632653061225,6.394557823129252,13.605442176870747,0.47619047619047616,0.25170068027210885,0.31564625850340133,12.92517006802721,2.380952380952381,0.11292517006802721,NA,8.83265306122449,82.03537414965986,116.49310009718172
WesternBahrelGhazal,Raja,DeimZubier,NA,NA,1.1428571428571428,1.1428571428571428,NA,NA,1.2857142857142858,0.38857142857142857,2,0.23714285714285716,3.4285714285714284,NA,NA,NA,NA,NA,NA,0.7142857142857143,0.09714285714285714,49.285714285714285,4.571428571428571,0.08285714285714285,NA,9.372857142857143,NA,NA
WesternBahrelGhazal,Wau,Wau Town,0.6338028169014085,0.5633802816901409,0.9859154929577465,0.9859154929577465,0.5633802816901409,2.112676056338028,0.9859154929577465,0.28169014084507044,1.408450704225352,0.2112676056338028,2.3943661971830985,2.2535211267605635,0.6338028169014085,12.67605633802817,10.56338028169014,12.67605633802817,1.408450704225352,1.267605633802817,0.3492957746478873,22.535211267605632,5.492957746478873,0.14084507042253522,NA,8.52112676056338,84.78873239436619,122.34808853118712
WesternEquatoria,Maridi,Maridi Town,NA,0.35424354243542433,1.7461254612546127,0.8560885608856088,1.2782287822878229,1.4760147601476015,0.8856088560885609,0.6214022140221402,0.915129151291513,0.23025830258302582,NA,7.380073800738008,0.2952029520295203,7.380073800738008,14.760147601476016,12.546125461254613,1.4022140221402215,0.8856088560885609,0.2568265682656827,NA,5.904059040590406,0.05904059040590406,NA,8.727675276752768,51.278228782287826,81.41307327358989
WesternEquatoria,Yambio,Yambio Town,0.5028571428571429,0.34285714285714286,2,0.9657142857142857,1.0371428571428571,1.582857142857143,1.2285714285714286,0.5714285714285714,1.4285714285714286,0.19142857142857142,2.642857142857143,NA,0.5,NA,15,17.142857142857142,2.857142857142857,3.142857142857143,0.18285714285714286,71.42857142857143,10,0.06571428571428571,NA,9.66,54.245714285714286,84.44326530612246
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
