State,County,Location,Sorghum.grain,Maize.grain,Wheat.flour,Rice,Groundnuts,Beans,Sugar,Salt,Cooking.oil,Soap,Jerrycan,Mosquito.net,Exercise.book,Blanket,Cooking.pot,Plastic.sheet,Pole,Firewood,Charcoal,Goat,Chicken,Milling.costs,...26,Food.price.index,MSSMEB.food.basket,MSSMEB,...30,...31,...32,...33,...34,...35
Jonglei,Fangak,NewFangak,6.426415094339623,5.8641509433962264,2.0056603773584905,1.6981132075471699,NA,NA,1.6226415094339623,0.769811320754717,3.7735849056603774,0.5018867924528302,NA,3.018867924528302,NA,NA,NA,NA,1.320754716981132,0.18867924528301888,0.3132075471698113,45.283018867924525,NA,0.16226415094339622,NA,25.569811320754717,619.1943396226416,656.7851752021563,NA,NA,NA,NA,NA,NA
Jonglei,Nyirol,Lankien,0.7339449541284404,NA,1.5522935779816514,1.4458715596330276,NA,1.2220183486238532,1.381651376146789,0.9944954128440368,3.669724770642202,0.48807339449541287,3.669724770642202,4.4036697247706424,NA,NA,10.458715596330276,NA,2.7522935779816513,2.5688073394495414,0.45504587155963305,18.34862385321101,NA,0.3137614678899083,NA,13.311926605504587,100.06605504587156,142.94076015727393,NA,NA,NA,NA,NA,NA
Jonglei,Pibor,Pibor Town,NA,NA,1.7699115044247788,2.1238938053097347,NA,2.1238938053097347,1.7699115044247788,NA,1.415929203539823,0.35398230088495575,NA,NA,NA,NA,17.699115044247787,9.734513274336283,7.079646017699115,1.0619469026548674,0.6849557522123894,42.47787610619469,8.849557522123893,0.08672566371681416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonglei,TwicEast,Panyagor,0.7272727272727273,NA,1.538181818181818,1.0236363636363637,NA,2.2163636363636363,1.1745454545454546,1.0909090909090908,2.1818181818181817,0.3018181818181818,1.4545454545454546,6.363636363636363,0.36363636363636365,6.181818181818182,13.636363636363637,NA,3.272727272727273,NA,0.31636363636363635,58.18181818181818,10,0.45454545454545453,NA,12.243636363636364,99.58363636363636,136.14519480519482,NA,NA,NA,NA,NA,NA
Jonglei,Uror,Mwot Tot,9.400437636761488,6.70109409190372,NA,1.9711159737417943,NA,1.1658643326039386,3.564113785557987,1.9010940919037198,2.450765864332604,0.5251641137855579,2.62582056892779,5.25164113785558,NA,NA,12.25382932166302,12.25382932166302,3.50109409190372,NA,0.39212253829321664,26.2582056892779,NA,NA,NA,29.923851203501094,873.1378555798688,912.434823382307,NA,NA,NA,NA,NA,NA
Jonglei,Uror,Pathai,7.352297592997812,5.601750547045952,NA,NA,NA,NA,NA,NA,2.450765864332604,0.47439824945295406,2.62582056892779,5.25164113785558,0.87527352297593,NA,12.25382932166302,NA,1.75054704595186,1.575492341356674,0.3010940919037199,31.50984682713348,2.62582056892779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonglei,Uror,Pieri,0.7476635514018691,NA,1.0542056074766355,0.8411214953271028,NA,0.8299065420560747,2.2429906542056073,0.508411214953271,3.7383177570093458,0.37383177570093457,NA,7.4766355140186915,NA,NA,7.4766355140186915,NA,3.7383177570093458,0.9345794392523364,NA,29.906542056074766,3.7383177570093458,NA,NA,12.317757009345794,97.69719626168224,135.70120160213617,NA,NA,NA,NA,NA,NA
Lakes,Awerial,Mingkaman,0.700218818380744,NA,1.0503282275711159,1.0503282275711159,1.9571115973741795,1.838074398249453,1.0503282275711159,1.0503282275711159,2.1006564551422318,0.3203501094091904,0.700218818380744,5.25164113785558,1.225382932166302,11.37855579868709,14.00437636761488,24.50765864332604,4.3763676148796495,1.75054704595186,0.5811816192560175,28.00875273522976,10.50328227571116,0.12603938730853392,NA,11.63413566739606,93.21663019693655,145.35911222256954,NA,NA,NA,NA,NA,NA
Lakes,RumbekEast,Aduel,NA,1.0503282275711159,1.0503282275711159,1.0503282275711159,0.26258205689277897,2.0306345733041575,1.0503282275711159,1.400437636761488,2.1006564551422318,0.32560175054704593,2.62582056892779,NA,0.5251641137855579,NA,NA,NA,NA,NA,NA,47.264770240700216,NA,0.1400437636761488,NA,10.695842450765864,126.80962800875274,163.45376680212567,NA,NA,NA,NA,NA,NA
Lakes,YirolWest,Yirol Town,NA,NA,1.0853391684901532,1.1833698030634574,0.5881838074398249,NA,0.9032822757111597,0.5234135667396062,2.1006564551422318,0.23457330415754923,NA,NA,NA,NA,NA,NA,3.50109409190372,5.25164113785558,0.2660831509846827,NA,NA,0.0700218818380744,NA,9.7155361050328235,88.51466083150984,121.8067521100344,NA,NA,NA,NA,NA,NA
Unity,Koch,Koch Town,NA,NA,4.271334792122539,3.424070021881838,NA,3.3680525164113786,3.091466083150985,1.575492341356674,3.50109409190372,0.5846827133479212,NA,7.00218818380744,NA,NA,NA,NA,3.50109409190372,NA,0.5811816192560175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unity,Panyijiar,Nyal,0.7842450765864333,NA,1.775054704595186,1.4179431072210065,NA,2.7938730853391687,1.3199124726477025,0.7142231947483588,2.450765864332604,0.3798687089715536,1.75054704595186,10.50328227571116,1.0503282275711159,NA,12.25382932166302,NA,NA,0.350109409190372,0.812253829321663,NA,NA,NA,NA,13.461706783369802,111.1457330415755,168.4768365114098,NA,NA,NA,NA,NA,NA
Unity,Pariang,AjuongThok_RC,0.2721311475409836,NA,1.3114754098360655,1.9672131147540983,0.9180327868852459,2.622950819672131,1.4754098360655739,0.9836065573770492,3.278688524590164,0.32786885245901637,0.9836065573770492,3.278688524590164,0.819672131147541,2.622950819672131,8.19672131147541,22.950819672131146,4.918032786885246,0.32786885245901637,0.09508196721311475,NA,NA,0.09508196721311475,NA,13.61311475409836,68.75409836065573,101.22482435597189,NA,NA,NA,NA,NA,NA
Unity,Pariang,Jamjang,NA,NA,1.400437636761488,1.75054704595186,NA,0.7772428884026258,1.400437636761488,1.1553610503282277,0.9347921225382932,0.437636761487965,NA,NA,0.787746170678337,NA,NA,NA,NA,NA,0.12253829321663019,24.50765864332604,NA,0.10153172866520788,NA,10.32472647702407,39.91247264770241,73.53766802125664,NA,NA,NA,NA,NA,NA
Unity,Pariang,Pamir_RC,0.39212253829321664,NA,1.400437636761488,1.75054704595186,NA,NA,1.487964989059081,1.1203501094091903,1.2849015317286652,0.350109409190372,NA,NA,0.700218818380744,NA,NA,NA,NA,NA,0.1435448577680525,NA,NA,0.10153172866520788,NA,11.4363238512035,60.26958424507659,92.94948421381682,NA,NA,NA,NA,NA,NA
Unity,Rubkona,Bentiu,1.1144104803493449,0.7930131004366813,1.7222707423580785,1.9668122270742359,0.6358078602620088,4.841921397379912,1.690829694323144,0.7126637554585152,2.096069868995633,0.34934497816593885,3.493449781659389,4.192139737991266,0.8733624454148472,97.81659388646288,20.96069868995633,20.087336244541486,4.192139737991266,4.192139737991266,0.22183406113537119,38.427947598253276,5.414847161572053,0.15021834061135372,NA,15.573799126637555,157.16331877729257,194.68234560199625,NA,NA,NA,NA,NA,NA
Unity,Rubkona,Rubkona Town,0.23508771929824562,0.7964912280701755,1.7543859649122806,1.1859649122807017,3.431578947368421,2.4701754385964914,1.6701754385964913,0.7157894736842105,3.1578947368421053,0.37543859649122807,2.807017543859649,5.2631578947368425,0.7017543859649122,50.87719298245614,25.43859649122807,21.05263157894737,1.4912280701754386,1.7543859649122806,0.21052631578947367,36.8421052631579,5.2631578947368425,0.12631578947368421,NA,15.417543859649124,63.05263157894737,98.12481203007519,NA,NA,NA,NA,NA,NA
UpperNile,Longochuk,Mathiang,2.2580645161290325,2.2580645161290325,0.635483870967742,0.5096774193548387,0.632258064516129,0.5,2.2580645161290325,0.3064516129032258,0.7516129032258064,0.6774193548387096,0.6774193548387096,4.516129032258065,0.6774193548387096,6.774193548387097,6.774193548387097,22.580645161290324,2.2580645161290325,0.22580645161290322,0.31290322580645163,32.25806451612903,3.225806451612903,NA,NA,10.109677419354838,212.54193548387096,252.11797235023045,NA,NA,NA,NA,NA,NA
UpperNile,Longochuk,Udier,3.50109409190372,3.50109409190372,5.25164113785558,1.575492341356674,0.700218818380744,1.0503282275711159,1.5054704595185995,0.9487964989059081,1.1658643326039386,1.75054704595186,1.75054704595186,7.00218818380744,1.400437636761488,10.50328227571116,11.37855579868709,52.5164113785558,3.50109409190372,1.400437636761488,0.45339168490153176,35.010940919037196,3.50109409190372,NA,NA,15.835448577680523,332.49540481400436,391.4860268834011,NA,NA,NA,NA,NA,NA
UpperNile,LuakpinyNasir,Jikmir,1.400437636761488,NA,1.5684901531728666,1.2603938730853392,NA,NA,1.2043763676148795,0.7562363238512035,3.921225382932166,0.5601750547045952,NA,4.2013129102844635,0.4201312910284464,NA,NA,16.805251641137854,1.400437636761488,2.800875273522976,0.4761487964989059,28.00875273522976,2.800875273522976,NA,NA,14.111159737417942,166.47177242888404,207.23919974992185,NA,NA,NA,NA,NA,FALSE
UpperNile,LuakpinyNasir,Kurenge,1.400437636761488,NA,1.960612691466083,1.575492341356674,NA,NA,1.5054704595185995,0.9452954048140044,4.901531728665208,0.700218818380744,NA,NA,NA,NA,NA,NA,1.75054704595186,0.350109409190372,0.5951859956236324,24.50765864332604,3.50109409190372,1.0503282275711159,NA,16.288840262582056,172.5426695842451,226.9043451078462,NA,NA,NA,NA,NA,NA
UpperNile,Maiwut,Jikou,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UpperNile,Melut,Melut Town,0.5297297297297298,NA,1.4414414414414414,2.1621621621621623,5.034234234234234,3.9963963963963964,2.1621621621621623,0.2882882882882883,1.2,0.5405405405405406,1.0810810810810811,5.405405405405405,0.5405405405405406,25.225225225225227,10.81081081081081,25.225225225225227,3.6036036036036037,1.8018018018018018,0.418018018018018,36.03603603603604,7.207207207207207,0.07747747747747748,NA,17.675675675675677,91.13153153153154,131.06589446589444,NA,NA,NA,NA,NA,NA
UpperNile,Melut,Paloich,0.48,0.5808695652173913,1.391304347826087,2.0869565217391304,1.9443478260869564,3.667826086956522,2.0869565217391304,0.2782608695652174,1.1582608695652175,0.5217391304347826,1.0434782608695652,5.217391304347826,0.5217391304347826,17.391304347826086,10.434782608695652,24.347826086956523,3.4782608695652173,1.7391304347826086,0.40347826086956523,36.52173913043478,6.956521739130435,0.08869565217391304,NA,13.674782608695653,83.43826086956521,122.69416149068323,NA,NA,NA,NA,NA,NA
UpperNile,Renk,Renk Town,0.9416666666666667,NA,1.1666666666666667,1,3.26,5,1.1666666666666667,0.7916666666666666,0.89,0.3333333333333333,0.6666666666666666,5,0.3333333333333333,7.5,9.166666666666666,21.666666666666668,4.5,0.3333333333333333,0.38666666666666666,NA,6.666666666666667,0.03833333333333333,NA,15.013333333333334,135.88166666666666,170.8102380952381,NA,NA,NA,NA,NA,NA
UpperNile,Ulang,Ulang Town,1.7647058823529411,3.2823529411764705,2.76078431372549,1.7647058823529411,NA,3.4784313725490197,2.1098039215686275,1.7568627450980392,6.078431372549019,0.7196078431372549,5.098039215686274,5.882352941176471,NA,7.8431372549019605,NA,17.647058823529413,4.313725490196078,3.1372549019607843,0.4745098039215686,35.294117647058826,2.450980392156863,NA,NA,24.529411764705884,228.35686274509803,272.1787114845938,NA,NA,NA,NA,NA,NA
Warrap,GogrialWest,Kuajok,1.1428571428571428,0.9469387755102041,1.0612244897959184,1.2244897959183674,0.3461224489795918,1.3061224489795917,0.9795918367346939,NA,0.32653061224489793,0.2073469387755102,2.2857142857142856,4.081632653061225,0.35918367346938773,4.571428571428571,7.673469387755102,14.693877551020408,0.5061224489795918,0.1469387755102041,0.1893877551020408,46.53061224489796,4.081632653061225,0.10285714285714286,NA,8,117.23755102040816,146.35510204081632,NA,NA,NA,NA,NA,NA
WesternBahrelGhazal,Wau,Wau Town,0.5526315789473685,0.631578947368421,1.3157894736842106,1.2982456140350878,0.2982456140350877,2.1052631578947367,1.1403508771929824,0.3508771929824561,1.7543859649122806,0.2631578947368421,3.1578947368421053,2.807017543859649,0.8771929824561403,15.789473684210526,13.157894736842104,15.789473684210526,1.5789473684210527,1.7543859649122806,0.5087719298245614,31.57894736842105,7.017543859649122,0.12631578947368421,NA,9.447368421052632,79.56140350877193,125.0125313283208,NA,NA,NA,NA,NA,NA
WesternEquatoria,Maridi,Maridi Town,0.2838709677419355,0.34838709677419355,1.1290322580645162,0.8709677419354839,1.4419354838709677,1.6129032258064515,0.9354838709677419,0.6580645161290323,0.967741935483871,0.267741935483871,1.935483870967742,8.064516129032258,0.3225806451612903,8.064516129032258,19.35483870967742,14.516129032258064,1.7741935483870968,0.967741935483871,0.2806451612903226,46.774193548387096,8.064516129032258,0.056451612903225805,NA,8.248387096774193,52.33548387096774,83.71612903225807,NA,NA,NA,NA,NA,NA
WesternEquatoria,Yambio,Yambio Town,NA,0.21818181818181817,NA,1.0654545454545454,1.2181818181818183,1.6109090909090908,1.1745454545454546,0.8563636363636363,1.4545454545454546,0.24363636363636362,4.545454545454546,NA,0.36363636363636365,NA,13.636363636363637,18.181818181818183,3.6363636363636362,5.454545454545454,0.2509090909090909,NA,7.2727272727272725,0.08363636363636363,NA,9.78,43.71818181818182,74.7877922077922,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
