start,end,Date:,Region:,District:,Municipality:,Neighbourhood:,What type of market/shop is this?,Does this shop normally sell salt?,Is salt currently available in this shop,Is it sold by 1 kilo?...11,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...12",Price (Libyan dinar)...13,q_salt_price_per_kilo,Brand:...15,Does this shop normally sell sugar?,Is sugar currently available in this shop?,Is it sold by 1 kilo?...18,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...19",Price (Libyan dinar)...20,q_sugar_price_per_kilo,Brand:...22,Does this shop normally sell wheat flour?,Is wheat flour currently available in this shop?,Is it sold by 1 kilo?...25,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...26",Price (Libyan dinar)...27,q_flour_price_per_kilo,Brand:...29,Does this shop normally sell rice?,Is rice currently available in this shop?,Is it sold by 1 kilo?...32,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...33",Price (Libyan dinar)...34,q_rice_price_per_kilo,Brand:...36,Does this shop normally sell pasta?,Is pasta currently available in this shop?,Is it sold by 500g?,"If it is sold by a quantity different than 500g, write here the quantity (in grams):",Price (Libyan dinar)...41,q_pasta_price_per_500g,Brand:...43,Does this shop normally sell couscous?,Is couscous currently available in this shop?,Is it sold by 1 kilo?...46,"If it is sold by a quantity different than 1 kilo, write here the quantity (in kilos):",Price (Libyan dinar)...48,q_couscous_price_per_kilo,Brand:...50,Does this shop normally sell tomato paste?,Is tomato paste currently available in this shop?,Is it sold by 400g?,"If it is sold by a quantity different than 400g, write the quantity (in grams):",Price (Libyan dinar)...55,q_tomatop_price_per_400g,Brand:...57,Does this shop normally sell canned chickpeas?,Is canned chickpeas currently available in this shop?,Is it sold by cans of 400g?,"If it is sold by a quantity different than 400g, write here the quantity (in grams):...61",Price (Libyan dinar)...62,q_chickpeas_price_per_400g,Brand:...64,Does this shop normally sell canned beans?,Are beans currently available in this shop?,Are they sold by cans of 400g?,"If it is sold by a quantity different than 400g, write here the quantity (in grams):...68",Price (Libyan dinar)...69,q_beans_price_per_400g,Brand:...71,Does this shop normally sell milk?,Is milk currently available in this shop?,Is it sold by cartons of 1 liter?,"If it is sold by a quantity different than 1 liter, write here the quantity (in liters):",Price (Libyan dinar)...76,q_milk_price_per_liter,Brand:...78,Does this shop normally sell black tea?,Is black tea currently available in this shop?,Is it sold by bags of 250g?,"If it is sold by a quantity different than 250g, write here the quantity (in grams):",Price (Libyan dinar)...83,q_btea_price_per_250g,Brand:...85,Does this shop normally sell vegetable oil?,Is vegetable oil currently available in this shop?,Is it sold by 1 liter?...88,"If it is sold by a quantity different than 1 liter, write the quantity (in liters):",Price (Libyan dinar)...90,q_oil_price_per_liter,Brand...92,Does this shop normally sell canned tuna?,Is canned tuna currently available in this shop?,Is it sold by cans of 200g?,"If it is sold by a quantity different than 200g, write here the quantity (in grams):",Price (Libyan dinar)...97,q_tuna_price_per_200g,Brand:...99,Does this shop normally sell eggs?,Are eggs currently available in this shop?,Is it sold by 30 eggs?,"If it is sold by a quantity different than 30 eggs, write here the quantity (number of eggs):",Price (Libyan dinar)...104,q_eggs_price_per_30eggs,Brand:...106,Does this shop normally sell chicken meat?,Is chicken meat currently available in this shop?,Is it sold by 1 kilo?...109,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...110",Price (Libyan dinar)...111,q_chicken_price_per_kilo,Brand...113,Does this shop normally sell wheat bread?,Is wheat bread currently available in this shop?,Is it sold by 5 medium pieces?,"If it is sold by a quantity different than 5 medium pieces, write the quantity (in medium pieces):",Price (Libyan dinar)...118,q_bread_price_per_5medium_pieces,Does this shop normally sell fresh tomatoes?,Are fresh tomatoes currently available in this shop?,Are they sold by 1 kilo?...122,"If they are sold by a quantity different than 1 kilo, write the quantity (in kilos):...123",Price (Libyan dinar)...124,q_tomatoes_price_per_kilo,Does this shop normally sell fresh onions?,Are fresh onions currently available in this shop?,Are they sold by 1 kilo?...128,"If they are sold by a quantity different than 1 kilo, write the quantity (in kilos):...129",Price (Libyan dinar)...130,q_onions_price_per_kilo,Does this shop normally sell peppers?,Are peppers currently available in this shop?,Are they sold by 1 kilo?...134,"If they are sold by a quantity different than 1 kilo, write the quantity (in kilos):...135",Price (Libyan dinar)...136,q_pepper_price_per_kilo,Does this shop normally sell potatoes?,Are potatoes currently available in this shop?,Are they sold by 1 kilo?...140,"Are they sold by a quantity different than 1 kilo, write the quantity (in kilos):",Price (Libyan dinar)...142,q_potatoes_price_per_kilo,Does this shop normally sell bathing soap?,Is bathing soap currently available in this shop?,Is it sold by 150-gram ?,"If it is sold by a quantity different than 150-gram, write the quantity (in bars):",Price (Libyan dinar)...148,q_hwsoap_price_per_piece,Brand...150,Does this shop normally sell liquid laundry detergent?,Is laundry detergent currently available in this shop?,Is it sold by 1 litre?,"If it is sold by a quantity different than 1 litre, write the quantity (in litres):",Price (Libyan dinar)...155,q_ldet_price_per_litre,Brand...157,Does this shop normally sell dishwashing liquid?,Is dishwashing liquid currently available in this shop?,Is it sold by 1 liter?...160,"If it is sold by a quantity different than 1 liter, write the quantity (in liters)...161",Price (Libyan dinar)...162,q_dsoap_price_per_liter,Brand...164,Does this shop normally sell toothpaste?,Is toothpaste currently available in this shop?,Is it sold by tubes of 100ml?,"If it is sold by a quantity different than 100ml, write the quantity (in ml)",Price (Libyan dinar)...169,q_toothpaste_price_per_tube,Brand...171,Does this shop normally sell sanitary pads?,Are sanitary pads currently available in this shop?,Is it sold by packs of 10 pads?,"If it is sold by a quantity different than 10 pads per pack, write the quantity (number of pads):",Price (Libyan dinar)...176,q_spads_price_per_10pads,Brand...178,Does this shop normally sell hand sanitiser?,Is Hand Sanitiser currently available in this shop?,Is it sold by 1 liter?...181,"If it is sold by a quantity different than 1 liter, write the quantity (in liters)...182",Price (Libyan dinar)...183,q_hsan_price_per_liter,Brand...185,Does this shop normally antibacterial surface sanitiser?,Is Antibacterial Surface Cleaner currently available in this shop?,Is it sold by 1 liter?...188,"If it is sold by a quantity different than 1 liter, write the quantity (in liters)...189",Price (Libyan dinar)...190,q_ssan_price_per_liter,Brand...192,Does this shop normally sell Paracetamol 500mg?,Is Paracetamol 500mg currently available in this shop?,Is it sold by packs of 12 tablets ?,"If it is sold by a quantity different than 12 tablets per pack, write the quantity (number of tablets):",Price (Libyan dinar)...197,q_paracetamol_price_per_12,Brand...199,Does this shop normally sell bottled water ?,Is bottled water currently available in this shop?,Is it sold in bottles of 7 litres?,"If it is sold by a quantity different than 7 liters, write the quantity (in liters):",Price (Libyan dinar)...204,q_water_price_per_liter,Brand...206,Is cooking fuel (LPG) currently available in this city through official vendors (Mostawdaa)?,(if no) Why are there no vendors of this type who currently provide cooking fuel in this city?...208,Is cooking fuel (LPG) currently available in this city through unofficial vendors?,(if no) Why are there no vendors of this type who currently provide cooking fuel in this city?...210,Does this shop normally sell cooking fuel ?,How often is cooking fuel available from this vendor?,"If other, please specify...213",Is this fuel vendor official or unofficial ?,"If other, please specify...215",Is cooking fuel currently available in this shop?...216,Is it sold in quantities of 11Kg ?...217,"If it is sold in a quantity different than 11 Kg , write the size (in kg):...218",Price (Libyan dinar)...219,q_fuel_public_price_per_11kg,Is cooking fuel currently available in this shop?...221,Is it sold in quantities of 11Kg ?...222,"If it is sold in a quantity different than 11 Kg , write the size (in kg):...223",Price (Libyan dinar)...224,q_fuel_private_price_per_11kg,cooking_fuel_price_per_11kg,Which of the following modalities of payment are available in your shop?,Which of the following modalities of payment are available in your shop?/Cash,Which of the following modalities of payment are available in your shop?/Credit or debit card,Which of the following modalities of payment are available in your shop?/ATIB/Tadawul prepaid card,Which of the following modalities of payment are available in your shop?/Checks,Which of the following modalities of payment are available in your shop?/Bank transfer,Which of the following modalities of payment are available in your shop?/Mobile money,"Which of the following modalities of payment are available in your shop?/On credit (i.e. buy now, pay later)",Which of the following modalities of payment are available in your shop?/Gold,Which of the following modalities of payment are available in your shop?/Barter,Which of the following modalities of payment are available in your shop?/Online payment services like Paypal,Which of the following modalities of payment are available in your shop?/Other (please specify),Specify:...239,How much more (in %) do items cost when paid for by credit or debit card?,How much more (in %) do items cost when paid for by check?,How much more (in %) do items cost when paid for by mobile money?,How do pay your suppliers?,How do pay your suppliers?/Cash,How do pay your suppliers?/Checks,How do pay your suppliers?/Bank transfer,How do pay your suppliers?/Other (please specify),Specify:...248,id,uuid,submission_time,validation_status,index
start,end,q_date,q_region,q_district,q_municipality,q_neighbourhood,q_shop_type,q_sell_salt,q_salt_available_in_shop,q_salt_quantity1,q_salt_quantity2,q_salt_price,q_salt_price_per_kilo,q_salt_brand,q_sell_sugar,q_sugar_available_in_shop,q_sugar_quantity1,q_sugar_quantity2,q_sugar_price,q_sugar_price_per_kilo,q_sugar_brand,q_sell_flour,q_flour_available_in_shop,q_flour_quantity1,q_flour_quantity2,q_flour_price,q_flour_price_per_kilo,q_flour_brand,q_sell_rice,q_rice_available_in_shop,q_rice_quantity1,q_rice_quantity2,q_rice_price,q_rice_price_per_kilo,q_rice_brand,q_sell_pasta,q_pasta_available_in_shop,q_pasta_quantity1,q_pasta_quantity2,q_pasta_price,q_pasta_price_per_500g,q_pasta_brand,q_sell_couscous,q_couscous_available_in_shop,q_couscous_quantity1,q_couscous_quantity2,q_couscous_price,q_couscous_price_per_kilo,q_couscous_brand,q_sell_tomatop,q_tomatop_available_in_shop,q_tomatop_quantity1,q_tomatop_quantity2,q_tomatop_price,q_tomatop_price_per_400g,q_tomatop_brand,q_sell_chickpeas,q_chickpeas_available_in_shop,q_chickpeas_quantity1,q_chickpeas_quantity2,q_chickpeas_price,q_chickpeas_price_per_400g,q_chickpeas_brand,q_sell_beans,q_beans_available_in_shop,q_beans_quantity1,q_beans_quantity2,q_beans_price,q_beans_price_per_400g,q_beans_brand,q_sell_milk,q_milk_available_in_shop,q_milk_quantity1,q_milk_quantity2,q_milk_price,q_milk_price_per_liter,q_milk_brand,q_sell_btea,q_btea_available_in_shop,q_btea_quantity1,q_btea_quantity2,q_btea_price,q_btea_price_per_250g,q_btea_brand,q_sell_oil,q_oil_available_in_shop,q_oil_quantity1,q_oil_quantity2,q_oil_price,q_oil_price_per_liter,q_oil_brand,q_sell_tuna,q_tuna_available_in_shop,q_tuna_quantity1,q_tuna_quantity2,q_tuna_price,q_tuna_price_per_200g,q_tuna_brand,q_sell_eggs,q_eggs_available_in_shop,q_eggs_quantity1,q_eggs_quantity2,q_eggs_price,q_eggs_price_per_30eggs,q_eggs_brand,q_sell_chicken,q_chicken_available_in_shop,q_chicken_quantity1,q_chicken_quantity2,q_chicken_price,q_chicken_price_per_kilo,q_chicken_brand,q_sell_bread,q_bread_available_in_shop,q_bread_quantity1,q_bread_quantity2,q_bread_price,q_bread_price_per_5medium_pieces,q_sell_tomatoes,q_tomatoes_available_in_shop,q_tomatoes_quantity1,q_tomatoes_quantity2,q_tomatoes_price,q_tomatoes_price_per_kilo,q_sell_onions,q_onions_available_in_shop,q_onions_quantity1,q_onions_quantity2,q_onions_price,q_onions_price_per_kilo,q_sell_pepper,q_pepper_available_in_shop,q_pepper_quantity1,q_pepper_quantity2,q_pepper_price,q_pepper_price_per_kilo,q_sell_potatoes,q_potatoes_available_in_shop,q_potatoes_quantity1,q_potatoes_quantity2,q_potatoes_price,q_potatoes_price_per_kilo,q_sell_hwsoap,q_hwsoap_available_in_shop,q_hwsoap_quantity1,q_hwsoap_quantity2,q_hwsoap_price,q_hwsoap_price_per_piece,q_hwsoap_brand,q_sell_ldet,q_ldet_available_in_shop,q_ldet_quantity1,q_ldet_quantity2,q_ldet_price,q_ldet_price_per_litre,q_ldet_brand,q_sell_dsoap,q_dsoap_available_in_shop,q_dsoap_quantity1,q_dsoap_quantity2,q_dsoap_price,q_dsoap_price_per_liter,q_dsoap_brand,q_sell_toothpaste,q_toothpaste_available_in_shop,q_toothpaste_quantity1,q_toothpaste_quantity2,q_toothpaste_price,q_toothpaste_price_per_tube,q_toothpaste_brand,q_sell_spads,q_spads_available_in_shop,q_spads_quantity1,q_spads_quantity2,q_spads_price,q_spads_price_per_10pads,q_spads_brand,q_sell_hsan,q_hsan_available_in_shop,q_hsan_quantity1,q_hsan_quantity2,q_hsan_price,q_hsan_price_per_liter,q_hsan_brand,q_sell_ssan,q_ssan_available_in_shop,q_ssan_quantity1,q_ssan_quantity2,q_ssan_price,q_ssan_price_per_liter,q_ssan_brand,q_sell_paracetamol,q_paracetamol_available_in_shop,q_paracetamol_quantity1,q_paracetamol_quantity2,q_paracetamol_price,q_paracetamol_price_per_12,q_paracetamol_brand,q_sell_water,q_water_available_in_shop,q_water_quantity1,q_water_quantity2,q_water_price,q_water_price_per_liter,q_water_brand,official_lpg_available,official_lpg_notavailable_reasons,unofficial_lpg_available,unofficial_lpg_notavailable_reasons,q_sell_fuel,availability_frequency,availability_frequency_ot,vendor_status,vendor_status_other,q_fuel_public_available_in_shop,q_fuel_public_quantity1,q_fuel_public_quantity2,q_fuel_public_price,q_fuel_public_price_per_11kg,q_fuel_private_available_in_shop,q_fuel_private_quantity1,q_fuel_private_quantity2,q_fuel_private_price,q_fuel_private_price_per_11kg,cooking_fuel_price_per_11kg,q_modalities_1,q_modalities_1/cash,q_modalities_1/credit_debit_card,q_modalities_1/atib_card,q_modalities_1/check,q_modalities_1/bank_transfer,q_modalities_1/mobile_money,q_modalities_1/credit,q_modalities_1/gold,q_modalities_1/barter,q_modalities_1/online,q_modalities_1/other_modality,q_modalities_1_other,q_modalities_conditions_ecard,q_modalities_conditions_check,q_modalities_conditions_mobilemoney,q_modalities_supplier,q_modalities_supplier/cash,q_modalities_supplier/check,q_modalities_supplier/bank_transfer,q_modalities_supplier/other_modalities_supplier,q_modalities_supplier_other,id,uuid,submission_time,validation_status,index
2020-04-26T09:01:41.647+02:00,2020-04-26T09:25:13.854+02:00,2020-04-26,South,Murzuq,Algatroun,القطرون,Supermarket/general store for food and NFIs,Yes,Yes,Yes,NA,2.5,2.5,الشاهيه,Yes,Yes,Yes,NA,5,5,النجمه,Yes,Yes,Yes,NA,3.5,3.5,المزرعه,Yes,Yes,Yes,NA,5.5,5.5,الاسره,Yes,Yes,Yes,NA,3,3,السنبله,Yes,Yes,Yes,NA,4.5,4.5,ديارى,Yes,Yes,Yes,NA,2.75,2.75,الصفوه,Yes,Yes,Yes,NA,2.5,2.5,امريكانا,Yes,Yes,Yes,NA,2.5,2.5,امريكانا,Yes,Yes,Yes,NA,6.75,6.75,جهينه,Yes,Yes,Yes,NA,6,6,زهره,Yes,Yes,Yes,NA,8.25,8.25,الصفوه,Yes,Yes,Yes,NA,6.5,6.5,امريكانا,Yes,Yes,Yes,NA,18.5,18.5,لاشى,Yes,Yes,Yes,NA,13,13,لاشى,Yes,Yes,Yes,NA,2,2,Yes,Yes,Yes,NA,7.5,7.5,Yes,Yes,Yes,NA,4.5,4.5,Yes,Yes,Yes,NA,7,7,Yes,Yes,Yes,NA,4.5,4.5,Yes,Yes,Yes,NA,3,3,لوكس,Yes,Yes,Yes,NA,6.75,6.75,ابريل,Yes,Yes,Yes,NA,3.75,3.75,النجمه,Yes,Yes,Yes,NA,5.5,5.5,سكنال,Yes,Yes,Yes,NA,6,6,ليلاس,Yes,Yes,Yes,NA,4.25,4.25,ديثول,Yes,Yes,Yes,NA,6.75,6.75,ديثول,No,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,8.5,1.21,زمزم,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cash,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,Cash,1,0,0,0,NA,93382602,b03cff73-a27c-4f4a-8298-4d4d834b78ab,2020-04-26T13:25:06,NA,1
2020-04-26T09:29:51.820+02:00,2020-04-26T09:42:06.880+02:00,2020-04-26,South,Murzuq,Algatroun,القطرون,Supermarket/general store for food and NFIs,Yes,Yes,Yes,NA,2.5,2.5,شاهيه,Yes,Yes,Yes,NA,5,5,النجمه,Yes,Yes,Yes,NA,3.5,3.5,الفاخر,Yes,Yes,Yes,NA,5,5,المائده,Yes,Yes,Yes,NA,3,3,سبيقه,Yes,Yes,Yes,NA,5,5,ديارى,Yes,Yes,Yes,NA,2.75,2.75,الجيد,Yes,Yes,Yes,NA,2.5,2.5,كريستان,Yes,Yes,Yes,NA,2.5,2.5,كريستان,Yes,Yes,Yes,NA,6.25,6.25,جودى,Yes,Yes,Yes,NA,5.5,5.5,نابت,Yes,Yes,Yes,NA,8,8,البركه,Yes,Yes,Yes,NA,6.5,6.5,امريكانا,Yes,Yes,Yes,NA,18.5,18.5,لاشى,Yes,Yes,Yes,NA,13,13,لاشى,Yes,Yes,Yes,NA,2,2,Yes,Yes,Yes,NA,7.5,7.5,Yes,Yes,Yes,NA,4.5,4.5,Yes,Yes,Yes,NA,6.5,6.5,Yes,Yes,Yes,NA,4.5,4.5,Yes,Yes,Yes,NA,3,3,ديثول,Yes,Yes,Yes,NA,6.5,6.5,ابريل,Yes,Yes,Yes,NA,3.75,3.75,النجمه,Yes,Yes,Yes,NA,5.5,5.5,سكنال,Yes,Yes,Yes,NA,4,4,احلام,Yes,Yes,Yes,NA,4.25,4.25,ديثول,Yes,Yes,Yes,NA,6.5,6.5,ديثول,No,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,8.5,1.21,الوديان,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cash On credit (i.e. buy now, pay later)",0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,Cash,1,0,0,0,NA,93382606,3e3b7376-0a7b-400e-b4f5-08ad0c10c2a8,2020-04-26T13:25:09,NA,2
2020-04-26T09:56:00.462+02:00,2020-04-26T10:06:06.190+02:00,2020-04-26,South,Murzuq,Algatroun,القطرون,Supermarket/general store for food and NFIs,Yes,Yes,Yes,NA,2.5,2.5,شاهيه,Yes,Yes,Yes,NA,5.5,5.5,النجمه,Yes,Yes,Yes,NA,3.75,3.75,الفاخر,Yes,Yes,Yes,NA,5.5,5.5,زاد الخير,Yes,Yes,Yes,NA,3,3,سبيقه,Yes,Yes,Yes,NA,5,5,ديارى,Yes,Yes,Yes,NA,2.75,2.75,الجيد,Yes,Yes,Yes,NA,2.5,2.5,امريكانا,Yes,Yes,Yes,NA,2.5,2.5,امريكانا,Yes,Yes,Yes,NA,6.75,6.75,السهول,Yes,Yes,Yes,NA,6.25,6.25,سيلان,Yes,Yes,Yes,NA,8,8,الصفوه,Yes,Yes,Yes,NA,6.5,6.5,امريكانا,Yes,Yes,Yes,NA,18.5,18.5,لاشى,Yes,Yes,Yes,NA,13,13,لاشى,Yes,Yes,Yes,NA,2,2,Yes,Yes,Yes,NA,7.5,7.5,Yes,Yes,Yes,NA,4.5,4.5,Yes,Yes,Yes,NA,6.5,6.5,Yes,Yes,Yes,NA,4.5,4.5,Yes,Yes,Yes,NA,3,3,لوكس,Yes,Yes,Yes,NA,6.25,6.25,ابريل,Yes,Yes,Yes,NA,3.75,3.75,النجمه,Yes,Yes,Yes,NA,5.5,5.5,كريست,Yes,Yes,Yes,NA,5.75,5.75,ليلاس,Yes,Yes,Yes,NA,4.5,4.5,ديثول,Yes,Yes,Yes,NA,6.5,6.5,ديثول,No,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,8.5,1.21,الوادى,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cash On credit (i.e. buy now, pay later)",0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,Cash,1,0,0,0,NA,93382610,5d6824ee-1490-4f7d-aecd-0409d847fe9e,2020-04-26T13:25:11,NA,3
2020-04-26T10:16:52.886+02:00,2020-04-26T10:21:11.002+02:00,2020-04-26,South,Murzuq,Algatroun,القطرون,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,5.5,5.5,ليلاس,Yes,Yes,Yes,NA,4.25,4.25,كحول طبى,Yes,Yes,Yes,NA,6.25,6.25,ديثول,Yes,Yes,Yes,NA,18,18,اردنى,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cash On credit (i.e. buy now, pay later)",0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,Cash,1,0,0,0,NA,93382620,a978e675-91a1-4c48-ab42-1813d6621660,2020-04-26T13:25:14,NA,4
2020-04-26T10:27:53.398+02:00,2020-04-26T10:33:04.470+02:00,2020-04-26,South,Murzuq,Algatroun,القطرون,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,5.5,5.5,ليلاس,Yes,Yes,Yes,NA,4.25,4.25,كحول طبى,Yes,Yes,Yes,NA,6.5,6.5,ديثول,Yes,Yes,Yes,NA,16.5,16.5,مصرى,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cash On credit (i.e. buy now, pay later)",0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,Cash,1,0,0,0,NA,93382624,68427d4a-94e5-48f6-ae09-350817ade87a,2020-04-26T13:25:17,NA,5
2020-04-26T10:40:15.350+02:00,2020-04-26T10:45:04.410+02:00,2020-04-26,South,Murzuq,Algatroun,القطرون,Fuel shop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Once per week,NA,Unofficial vendor,NA,NA,NA,NA,NA,NA,Yes,Yes,NA,300,300,300,Cash,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,Cash,1,0,0,0,NA,93382628,d8e06b62-f3ee-4815-9f61-a643bd8bd84b,2020-04-26T13:25:20,NA,6
2020-04-26T09:05:33.420+02:00,2020-04-26T09:13:07.885+02:00,2020-04-26,South,Murzuq,Wadi Etba,تساوه,Supermarket/general store for food and NFIs,Yes,Yes,Yes,NA,2.25,2.25,شاهيه,Yes,Yes,Yes,NA,4.25,4.25,النجمه,Yes,Yes,Yes,NA,2.75,2.75,المزرعه,Yes,Yes,Yes,NA,4,4,المائده,Yes,Yes,Yes,NA,2.5,2.5,السنبله,Yes,Yes,Yes,NA,4,4,ديارى,Yes,Yes,Yes,NA,2.5,2.5,التاج,Yes,Yes,Yes,NA,2.25,2.25,كريستان,Yes,Yes,Yes,NA,2.5,2.5,كريستان,Yes,Yes,Yes,NA,6.5,6.5,جهينه,Yes,Yes,Yes,NA,5,5,زياده زهره,Yes,Yes,Yes,NA,7,7,البركه,Yes,Yes,Yes,NA,5,5,القبطان,Yes,Yes,Yes,NA,16.5,16.5,لاشى,Yes,Yes,Yes,NA,11,11,لاشى,Yes,Yes,Yes,NA,1,1,Yes,Yes,Yes,NA,4.5,4.5,Yes,Yes,Yes,NA,2.75,2.75,Yes,Yes,Yes,NA,4.5,4.5,Yes,Yes,Yes,NA,3.5,3.5,Yes,Yes,Yes,NA,2.75,2.75,لوكس,Yes,Yes,Yes,NA,5,5,ابريل,Yes,Yes,Yes,NA,2.25,2.25,النجمه,Yes,Yes,Yes,NA,5,5,كريست,Yes,Yes,Yes,NA,5.5,5.5,ليلاس,Yes,Yes,Yes,NA,4,4,ديثول,Yes,Yes,Yes,NA,6,6,ديثول,No,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,4,0.56999999999999995,الساقيه,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cash Checks Bank transfer On credit (i.e. buy now, pay later)",0,0,0,0,1,1,1,0,0,0,1,NA,NA,35,NA,Cash Checks Bank transfer,1,1,1,0,NA,93382673,f4ebdf69-9d53-48c9-8b32-f34c0289e73f,2020-04-26T13:25:40,NA,7
