start,end,Date:,Region:,District:,Municipality:,Neighbourhood:,What type of market/shop is this?,Does this shop normally sell salt?,Is salt currently available in this shop,Is it sold by 1 kilo?...11,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...12",Price (Libyan dinar)...13,q_salt_price_per_kilo,The price of salt per kilo is: ${q_salt_price_per_kilo},Brand:...16,Does this shop normally sell sugar?,Is sugar currently available in this shop?,Is it sold by 1 kilo?...19,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...20",Price (Libyan dinar)...21,q_sugar_price_per_kilo,The price of sugar per kilo is: ${q_sugar_price_per_kilo},Brand:...24,Does this shop normally sell wheat flour?,Is wheat flour currently available in this shop?,Is it sold by 1 kilo?...27,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...28",Price (Libyan dinar)...29,q_flour_price_per_kilo,The price of wheat flour per kilo is: ${q_flour_price_per_kilo},Brand:...32,Does this shop normally sell rice?,Is rice currently available in this shop?,Is it sold by 1 kilo?...35,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...36",Price (Libyan dinar)...37,q_rice_price_per_kilo,The price of rice per kilo is: ${q_rice_price_per_kilo},Brand:...40,Does this shop normally sell pasta?,Is pasta currently available in this shop?,Is it sold by 500g?,"If it is sold by a quantity different than 500g, write here the quantity (in grams):",Price (Libyan dinar)...45,q_pasta_price_per_500g,The price of pasta per 500g is: ${q_pasta_price_per_500g},Brand:...48,Does this shop normally sell couscous?,Is couscous currently available in this shop?,Is it sold by 1 kilo?...51,"If it is sold by a quantity different than 1 kilo, write here the quantity (in kilos):",Price (Libyan dinar)...53,q_couscous_price_per_kilo,The price of couscous per 1 kilo is: ${q_couscous_price_per_kilo},Brand:...56,Does this shop normally sell tomato paste?,Is tomato paste currently available in this shop?,Is it sold by 400g?,"If it is sold by a quantity different than 400g, write the quantity (in grams):",Price (Libyan dinar)...61,q_tomatop_price_per_400g,The price of tomato paste per 400g is: ${q_tomatop_price_per_400g},Brand:...64,Does this shop normally sell canned chickpeas?,Is canned chickpeas currently available in this shop?,Is it sold by cans of 400g?,"If it is sold by a quantity different than 400g, write here the quantity (in grams):...68",Price (Libyan dinar)...69,q_chickpeas_price_per_400g,The price of 400g chickpeas is: ${q_chickpeas_price_per_400g},Brand:...72,Does this shop normally sell canned beans?,Are beans currently available in this shop?,Are they sold by cans of 400g?,"If it is sold by a quantity different than 400g, write here the quantity (in grams):...76",Price (Libyan dinar)...77,q_beans_price_per_400g,The price of 400g canned beans is: ${q_beans_price_per_400g},Brand:...80,Does this shop normally sell condensed milk?,Is condensed milk currently available in this shop?,Is it sold by cans of 200ml?,"If it is sold by a quantity different than 200ml, write here the quantity (in ml):",Price (Libyan dinar)...85,q_cmilk_price_per_200ml,The price of 200ml condensed milk is: ${q_cmilk_price_per_200ml},Brand:...88,Does this shop normally sell milk?,Is milk currently available in this shop?,Is it sold by cartons of 1 liter?,"If it is sold by a quantity different than 1 liter, write here the quantity (in liters):",Price (Libyan dinar)...93,q_milk_price_per_liter,The price of 1 liter milk is: ${q_milk_price_per_liter},Brand:...96,Does this shop normally sell green tea?,Is green tea currently available in this shop?,Is it sold by bags of 250g?...99,"If it is sold by a quantity different than 250g, write here the quantity (in grams):...100",Price (Libyan dinar)...101,q_gtea_price_per_250g,The price of 250g green tea is: ${q_gtea_price_per_250g},Brand:...104,Does this shop normally sell black tea?,Is black tea currently available in this shop?,Is it sold by bags of 250g?...107,"If it is sold by a quantity different than 250g, write here the quantity (in grams):...108",Price (Libyan dinar)...109,q_btea_price_per_250g,The price of 250g black tea is: ${q_btea_price_per_250g},Brand:...112,Does this shop normally sell vegetable oil?,Is vegetable oil currently available in this shop?,Is it sold by 1 liter?...115,"If it is sold by a quantity different than 1 liter, write the quantity (in liters):",Price (Libyan dinar)...117,q_oil_price_per_liter,The price of vegetable oil per liter is: ${q_oil_price_per_liter},Brand...120,Does this shop normally sell canned tuna?,Is canned tuna currently available in this shop?,Is it sold by cans of 200g?,"If it is sold by a quantity different than 200g, write here the quantity (in grams):",Price (Libyan dinar)...125,q_tuna_price_per_200g,The price of 200g tuna is: ${q_tuna_price_per_200g},Brand:...128,Does this shop normally sell eggs?,Are eggs currently available in this shop?,Is it sold by 30 eggs?,"If it is sold by a quantity different than 30 eggs, write here the quantity (number of eggs):",Price (Libyan dinar)...133,q_eggs_price_per_30eggs,The price of eggs per 30 eggs is: ${q_eggs_price_per_30eggs},Brand:...136,Does this shop normally sell chicken meat?,Is chicken meat currently available in this shop?,Is it sold by 1 kilo?...139,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...140",Price (Libyan dinar)...141,q_chicken_price_per_kilo,The price of chicken per kilo is: ${q_chicken_price_per_kilo},Brand...144,Does this shop normally sell lamb meat?,Is lamb meat currently available in this shop?,Is it sold by 1 kilo?...147,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...148",Price (Libyan dinar)...149,q_lamb_price_per_kilo,The price of lamb per kilo is: ${q_lamb_price_per_kilo},Brand...152,Does this shop normally sell wheat bread?,Is wheat bread currently available in this shop?,Is it sold by 5 medium pieces?,"If it is sold by a quantity different than 5 medium pieces, write the quantity (in medium pieces):",Price (Libyan dinar)...157,q_bread_price_per_5medium_pieces,The price of 5 medium pieces of bread is: ${q_bread_price_per_5medium_pieces},Does this shop normally sell fresh tomatoes?,Are fresh tomatoes currently available in this shop?,Are they sold by 1 kilo?...162,"If they are sold by a quantity different than 1 kilo, write the quantity (in kilos):...163",Price (Libyan dinar)...164,q_tomatoes_price_per_kilo,The price of tomatoes per kilo is: ${q_tomatoes_price_per_kilo},Does this shop normally sell fresh onions?,Are fresh onions currently available in this shop?,Are they sold by 1 kilo?...169,"If they are sold by a quantity different than 1 kilo, write the quantity (in kilos):...170",Price (Libyan dinar)...171,q_onions_price_per_kilo,The price of onions per kilo is: ${q_onions_price_per_kilo},Does this shop normally sell peppers?,Are peppers currently available in this shop?,Are they sold by 1 kilo?...176,"If they are sold by a quantity different than 1 kilo, write the quantity (in kilos):...177",Price (Libyan dinar)...178,q_pepper_price_per_kilo,The price of peppers per kilo is: ${q_pepper_price_per_kilo},Does this shop normally sell potatoes?,Are potatoes currently available in this shop?,Are they sold by 1 kilo?...183,"Are they sold by a quantity different than 1 kilo, write the quantity (in kilos):",Price (Libyan dinar)...185,q_potatoes_price_per_kilo,The price of potatoes per kilo is: ${q_potatoes_price_per_kilo},Does this shop normally sell bathing soap?,Is bathing soap currently available in this shop?,Is it sold by 150-gram ?,"If it is sold by a quantity different than 150-gram, write the quantity (in bars):",Price (Libyan dinar)...192,q_hwsoap_price_per_piece,The price of 150-gram bathing soap : ${q_hwsoap_price_per_piece},Brand...195,Does this shop normally sell laundry powder?,Is laundry soap currently available in this shop?,Is it sold by 1 kilo?...198,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...199",Price (Libyan dinar)...200,q_lsoap_price_per_kilo,The price of laundry powder per kilo is: ${q_lsoap_price_per_kilo},Brand...203,Does this shop normally sell liquid laundry detergent?,Is laundry detergent currently available in this shop?,Is it sold by 1 litre?,"If it is sold by a quantity different than 1 litre, write the quantity (in litres):",Price (Libyan dinar)...208,q_ldet_price_per_litre,The price of laundry detergent per litre is: ${q_ldet_price_per_litre},Brand...211,Does this shop normally sell shampoo?,Is shampoo currently available in this shop?,Is it sold by 250 ml?,"If it is sold by a quantity different than 250 ml, write the quantity (in ml)",Price (Libyan dinar)...216,q_shampoo_price_per_250ml,The price of shampoo per 250ml is: ${q_shampoo_price_per_250ml},Brand...219,Does this shop normally sell dishwashing liquid?,Is dishwashing liquid currently available in this shop?,Is it sold by 1 liter?...222,"If it is sold by a quantity different than 1 liter, write the quantity (in liters)...223",Price (Libyan dinar)...224,q_dsoap_price_per_liter,The price of dishwashing liquid per liter is: ${q_dsoap_price_per_liter},Brand...227,Does this shop normally sell toothpaste?,Is toothpaste currently available in this shop?,Is it sold by tubes of 100ml?,"If it is sold by a quantity different than 100ml, write the quantity (in ml)",Price (Libyan dinar)...232,q_toothpaste_price_per_tube,The price of toothpaste per 100ml is: ${q_toothpaste_price_per_tube},Brand...235,Does this shop normally sell toothbrushes?,Are toothbrushes currently available in this shop?,Is it sold by 1 brush?,"If it is sold by a quantity different than 1 brush, write the quantity (in brushes)",Price (Libyan dinar)...240,q_toothbrush_price_per_brush,The price of a toothbrush is: ${q_toothbrush_price_per_brush},Brand...243,Does this shop normally sell sanitary pads?,Are sanitary pads currently available in this shop?,Is it sold by packs of 10 pads?,"If it is sold by a quantity different than 10 pads per pack, write the quantity (number of pads):",Price (Libyan dinar)...248,q_spads_price_per_10pads,The price of sanitary pads per 10 pads is: ${q_spads_price_per_10pads},Brand...251,Does this shop normally sell baby diapers?,Are baby diapers currently available in this shop?,Is it sold by packs of 30 diapers?,"If it is sold by a quantity different than 30 diapers per pack, write the quantity (number of diapers):",Price (Libyan dinar)...256,q_diapers_price_per_30diapers,The price of baby diapers per 30 diapers is: ${q_diapers_price_per_30diapers},Brand...259,Does this shop normally sell hand sanitiser?,Is Hand Sanitiser currently available in this shop?,Is it sold by 1 liter?...262,"If it is sold by a quantity different than 1 liter, write the quantity (in liters)...263",Price (Libyan dinar)...264,q_hsan_price_per_liter,The price of Hand Sanitiser per liter is: ${q_hsan_price_per_liter},Brand...267,Does this shop normally antibacterial surface sanitiser?,Is Antibacterial Surface Cleaner currently available in this shop?,Is it sold by 1 liter?...270,"If it is sold by a quantity different than 1 liter, write the quantity (in liters)...271",Price (Libyan dinar)...272,q_ssan_price_per_liter,The price of Antibacterial Surface Cleaner per liter is: ${q_ssan_price_per_liter},Brand...275,Does this gas station normally sell public public_gasoline?,Is public_gasoline currently available in gas station?,Is it sold by 1 liter?...278,"If it is sold by a quantity different than 1 liter, write the quantity (in liters)...279",Price (Libyan dinar)...280,q_public_gasoline_price_per_liter,The price of 1 Liter or public_gasoline is: ${q_public_gasoline_price_per_liter},Brand...283,Does this gas station normally sell private private_gasoline?,Is private_gasoline currently available in gas station?,Is it sold by 1 liter?...286,"If it is sold by a quantity different than 1 liter, write the quantity (in liters)...287",Price (Libyan dinar)...288,q_private_gasoline_price_per_liter,The price of 1 Liter or private_gasoline is: ${q_private_gasoline_price_per_liter},Brand...291,Does this shop normally sell Paracetamol 500mg?,Is Paracetamol 500mg currently available in this shop?,Is it sold by packs of 12 tablets ?,"If it is sold by a quantity different than 12 tablets per pack, write the quantity (number of tablets):",Price (Libyan dinar)...296,q_paracetamol_price_per_12,The price of Paracetamol 500mg per 12 tablets is: ${q_paracetamol_price_per_12},Brand...299,Does this shop normally sell Ibuprofen 400mg?,Is Ibuprofen 400mg currently available in this shop?,Is it sold by packs of 20 tablets ?,"If it is sold by a quantity different than 20 tablets per pack, write the quantity (number of tablets):",Price (Libyan dinar)...304,q_Ibuprofen_price_per_20,The price of Ibuprofen 400mg per 20 tablets is: ${q_Ibuprofen_price_per_20},Brand...307,Does this shop normally sell Vitamin B Complex?,Is Vitamin B Complex currently available in this shop?,Is it sold by packs of 40 tablets ?...310,"If it is sold by a quantity different than 40 tablets per pack, write the quantity (number of tablets):...311",Price (Libyan dinar)...312,q_vitamin_b_complex_price_per_40,The price of Vitamin B Complex per 40 tablets is: ${q_vitamin_b_complex_price_per_40},Brand...315,Does this shop normally sell Amoxicillin 500mg?,Is Amoxicillin 500mg currently available in this shop?,Is it sold by packs of 21 tablets ?,"If it is sold by a quantity different than 21 tablets per pack, write the quantity (number of tablets):",Price (Libyan dinar)...320,q_amoxicillin_price_per_21,The price of Amoxicillin 500mg per 21 tablets is: ${q_amoxicillin_price_per_21},Brand...323,Does this shop normally sell Metoclopramide 10mg?,Is Metoclopramide 10mg currently available in this shop?,Is it sold by packs of 40 tablets ?...326,"If it is sold by a quantity different than 40 tablets per pack, write the quantity (number of tablets):...327",Price (Libyan dinar)...328,q_metoclopramide_price_per_40,The price of Metoclopramide 10mg per 40 tablets is: ${q_metoclopramide_price_per_40},Brand...331,Does this shop normally sell bottled water ?,Is bottled water currently available in this shop?,Is it sold in bottles of 7 litres?,"If it is sold by a quantity different than 7 liters, write the quantity (in liters):",Price (Libyan dinar)...336,q_water_price_per_liter,The price of 1 litre of water is: ${q_water_price_per_liter},Brand...339,Is cooking fuel (LPG) currently available in this city through official vendors (Mostawdaa)?,(if no) Why are there no vendors of this type who currently provide cooking fuel in this city?...341,Is cooking fuel (LPG) currently available in this city through unofficial vendors?,(if no) Why are there no vendors of this type who currently provide cooking fuel in this city?...343,Does this shop normally sell cooking fuel ?,How often is cooking fuel available from this vendor?,"If other, please specify...346",Is this fuel vendor official or unofficial ?,"If other, please specify...348",Is cooking fuel currently available in this shop?...349,Is it sold in quantities of 11Kg ?...350,"If it is sold in a quantity different than 11 Kg , write the size (in kg):...351",Price (Libyan dinar)...352,q_fuel_public_price_per_11kg,The price of refilling a cooking gas cylinder of 11 Kg : ${q_fuel_public_price_per_11kg},"The price of refilling a cooking gas cylinder of 11 Kg should not exceed 10 Libyan dinars, ${q_fuel_public_price_per_11kg}",Is cooking fuel currently available in this shop?...356,Is it sold in quantities of 11Kg ?...357,"If it is sold in a quantity different than 11 Kg , write the size (in kg):...358",Price (Libyan dinar)...359,q_fuel_private_price_per_11kg,The price of refilling a cooking gas cylinder of 11 Kg : ${q_fuel_private_price_per_11kg},cooking_fuel_price_per_11kg,meb_cooking_fuel_price_2,id,uuid,submission_time,validation_status,index
start,end,q_date,q_region,q_district,q_municipality,q_neighbourhood,q_shop_type,q_sell_salt,q_salt_available_in_shop,q_salt_quantity1,q_salt_quantity2,q_salt_price,q_salt_price_per_kilo,q_salt_price_per_kilo_display,q_salt_brand,q_sell_sugar,q_sugar_available_in_shop,q_sugar_quantity1,q_sugar_quantity2,q_sugar_price,q_sugar_price_per_kilo,q_sugar_price_per_kilo_display,q_sugar_brand,q_sell_flour,q_flour_available_in_shop,q_flour_quantity1,q_flour_quantity2,q_flour_price,q_flour_price_per_kilo,q_flour_price_per_kilo_display,q_flour_brand,q_sell_rice,q_rice_available_in_shop,q_rice_quantity1,q_rice_quantity2,q_rice_price,q_rice_price_per_kilo,q_rice_price_per_kilo_display,q_rice_brand,q_sell_pasta,q_pasta_available_in_shop,q_pasta_quantity1,q_pasta_quantity2,q_pasta_price,q_pasta_price_per_500g,q_pasta_price_per_500g_display,q_pasta_brand,q_sell_couscous,q_couscous_available_in_shop,q_couscous_quantity1,q_couscous_quantity2,q_couscous_price,q_couscous_price_per_kilo,q_couscous_price_per_kilo_display,q_couscous_brand,q_sell_tomatop,q_tomatop_available_in_shop,q_tomatop_quantity1,q_tomatop_quantity2,q_tomatop_price,q_tomatop_price_per_400g,q_tomatop_price_per_400g_display,q_tomatop_brand,q_sell_chickpeas,q_chickpeas_available_in_shop,q_chickpeas_quantity1,q_chickpeas_quantity2,q_chickpeas_price,q_chickpeas_price_per_400g,q_chickpeas_price_per_400g_display,q_chickpeas_brand,q_sell_beans,q_beans_available_in_shop,q_beans_quantity1,q_beans_quantity2,q_beans_price,q_beans_price_per_400g,q_beans_price_per_400g_display,q_beans_brand,q_sell_cmilk,q_cmilk_available_in_shop,q_cmilk_quantity1,q_cmilk_quantity2,q_cmilk_price,q_cmilk_price_per_200ml,q_cmilk_price_per_200ml_display,q_cmilk_brand,q_sell_milk,q_milk_available_in_shop,q_milk_quantity1,q_milk_quantity2,q_milk_price,q_milk_price_per_liter,q_milk_price_per_liter_display,q_milk_brand,q_sell_gtea,q_gtea_available_in_shop,q_gtea_quantity1,q_gtea_quantity2,q_gtea_price,q_gtea_price_per_250g,q_gtea_price_per_250g_display,q_gtea_brand,q_sell_btea,q_btea_available_in_shop,q_btea_quantity1,q_btea_quantity2,q_btea_price,q_btea_price_per_250g,q_btea_price_per_250g_display,q_btea_brand,q_sell_oil,q_oil_available_in_shop,q_oil_quantity1,q_oil_quantity2,q_oil_price,q_oil_price_per_liter,q_oil_price_per_liter_display,q_oil_brand,q_sell_tuna,q_tuna_available_in_shop,q_tuna_quantity1,q_tuna_quantity2,q_tuna_price,q_tuna_price_per_200g,q_tuna_price_per_200g_display,q_tuna_brand,q_sell_eggs,q_eggs_available_in_shop,q_eggs_quantity1,q_eggs_quantity2,q_eggs_price,q_eggs_price_per_30eggs,q_eggs_price_per_30eggs_display,q_eggs_brand,q_sell_chicken,q_chicken_available_in_shop,q_chicken_quantity1,q_chicken_quantity2,q_chicken_price,q_chicken_price_per_kilo,q_chicken_price_per_kilo_display,q_chicken_brand,q_sell_lamb,q_lamb_available_in_shop,q_lamb_quantity1,q_lamb_quantity2,q_lamb_price,q_lamb_price_per_kilo,q_lamb_price_per_kilo_display,q_lamb_brand,q_sell_bread,q_bread_available_in_shop,q_bread_quantity1,q_bread_quantity2,q_bread_price,q_bread_price_per_5medium_pieces,q_bread_price_per_5medium_pieces_display,q_sell_tomatoes,q_tomatoes_available_in_shop,q_tomatoes_quantity1,q_tomatoes_quantity2,q_tomatoes_price,q_tomatoes_price_per_kilo,q_tomatoes_price_per_kilo_display,q_sell_onions,q_onions_available_in_shop,q_onions_quantity1,q_onions_quantity2,q_onions_price,q_onions_price_per_kilo,q_onions_price_per_kilo_display,q_sell_pepper,q_pepper_available_in_shop,q_pepper_quantity1,q_pepper_quantity2,q_pepper_price,q_pepper_price_per_kilo,q_pepper_price_per_kilo_display,q_sell_potatoes,q_potatoes_available_in_shop,q_potatoes_quantity1,q_potatoes_quantity2,q_potatoes_price,q_potatoes_price_per_kilo,q_potatoes_price_per_kilo_display,q_sell_hwsoap,q_hwsoap_available_in_shop,q_hwsoap_quantity1,q_hwsoap_quantity2,q_hwsoap_price,q_hwsoap_price_per_piece,q_hwsoap_price_per_piece_display,q_hwsoap_brand,q_sell_lsoap,q_lsoap_available_in_shop,q_lsoap_quantity1,q_lsoap_quantity2,q_lsoap_price,q_lsoap_price_per_kilo,q_lsoap_price_per_kilo_display,q_lsoap_brand,q_sell_ldet,q_ldet_available_in_shop,q_ldet_quantity1,q_ldet_quantity2,q_ldet_price,q_ldet_price_per_litre,q_ldet_price_per_litre_display,q_ldet_brand,q_sell_shampoo,q_shampoo_available_in_shop,q_shampoo_quantity1,q_shampoo_quantity2,q_shampoo_price,q_shampoo_price_per_250ml,q_shampoo_price_per_250ml_display,q_shampoo_brand,q_sell_dsoap,q_dsoap_available_in_shop,q_dsoap_quantity1,q_dsoap_quantity2,q_dsoap_price,q_dsoap_price_per_liter,q_dsoap_price_per_liter_display,q_dsoap_brand,q_sell_toothpaste,q_toothpaste_available_in_shop,q_toothpaste_quantity1,q_toothpaste_quantity2,q_toothpaste_price,q_toothpaste_price_per_tube,q_toothpaste_price_per_tube_display,q_toothpaste_brand,q_sell_toothbrush,q_toothbrush_available_in_shop,q_toothbrush_quantity1,q_toothbrush_quantity2,q_toothbrush_price,q_toothbrush_price_per_brush,q_toothbrush_price_per_brush_display,q_toothbrush_brand,q_sell_spads,q_spads_available_in_shop,q_spads_quantity1,q_spads_quantity2,q_spads_price,q_spads_price_per_10pads,q_spads_price_per_10pads_display,q_spads_brand,q_sell_diapers,q_diapers_available_in_shop,q_diapers_quantity1,q_diapers_quantity2,q_diapers_price,q_diapers_price_per_30diapers,q_diapers_price_per_30diapers_display,q_diapers_brand,q_sell_hsan,q_hsan_available_in_shop,q_hsan_quantity1,q_hsan_quantity2,q_hsan_price,q_hsan_price_per_liter,q_hsan_price_per_liter_display,q_hsan_brand,q_sell_ssan,q_ssan_available_in_shop,q_ssan_quantity1,q_ssan_quantity2,q_ssan_price,q_ssan_price_per_liter,q_ssan_price_per_liter_display,q_ssan_brand,q_sell_public_gasoline,q_public_gasoline_available_in_shop,q_public_gasoline_quantity1,q_public_gasoline_quantity2,q_public_gasoline_price,q_public_gasoline_price_per_liter,q_public_gasoline_price_per_liter_display,q_public_gasoline_brand,q_sell_private_gasoline,q_private_gasoline_available_in_shop,q_private_gasoline_quantity1,q_private_gasoline_quantity2,q_private_gasoline_price,q_private_gasoline_price_per_liter,q_private_gasoline_price_per_liter_display,q_private_gasoline_brand,q_sell_paracetamol,q_paracetamol_available_in_shop,q_paracetamol_quantity1,q_paracetamol_quantity2,q_paracetamol_price,q_paracetamol_price_per_12,q_paracetamol_price_per_12_display,q_paracetamol_brand,q_sell_Ibuprofen,q_Ibuprofen_available_in_shop,q_Ibuprofen_quantity1,q_Ibuprofen_quantity2,q_Ibuprofen_price,q_Ibuprofen_price_per_20,q_Ibuprofen_price_per_20_display,q_Ibuprofen_brand,q_sell_vitamin_b_complex,q_vitamin_b_complex_available_in_shop,q_vitamin_b_complex_quantity1,q_vitamin_b_complex_quantity2,q_vitamin_b_complex_price,q_vitamin_b_complex_price_per_40,q_vitamin_b_complex_price_per_40_display,q_vitamin_b_complex_brand,q_sell_amoxicillin,q_amoxicillin_available_in_shop,q_amoxicillin_quantity1,q_amoxicillin_quantity2,q_amoxicillin_price,q_amoxicillin_price_per_21,q_amoxicillin_price_per_21_display,q_amoxicillin_brand,q_sell_metoclopramide,q_metoclopramide_available_in_shop,q_metoclopramide_quantity1,q_metoclopramide_quantity2,q_metoclopramide_price,q_metoclopramide_price_per_40,q_metoclopramide_price_per_40_display,q_metoclopramide_brand,q_sell_water,q_water_available_in_shop,q_water_quantity1,q_water_quantity2,q_water_price,q_water_price_per_liter,q_water_price_per_liter_display,q_water_brand,official_lpg_available,official_lpg_notavailable_reasons,unofficial_lpg_available,unofficial_lpg_notavailable_reasons,q_sell_fuel,availability_frequency,availability_frequency_ot,vendor_status,vendor_status_other,q_fuel_public_available_in_shop,q_fuel_public_quantity1,q_fuel_public_quantity2,q_fuel_public_price,q_fuel_public_price_per_11kg,q_fuel_public_price_per_11kg_display,q_fuel_public_price_per_11kg_error,q_fuel_private_available_in_shop,q_fuel_private_quantity1,q_fuel_private_quantity2,q_fuel_private_price,q_fuel_private_price_per_11kg,q_fuel_private_price_per_11kg_display,cooking_fuel_price_per_11kg,meb_cooking_fuel_price_2,_id,_uuid,_submission_time,_validation_status,_index
2020-12-01T10:07:17.882+02:00,2020-12-01T11:01:53.079+02:00,2020-12-01,East,Tobruk,Tobruk,المدينة,Supermarket/general store for food and NFIs,Yes,Yes,Yes,NA,2,2,NA,كيس اصفر,Yes,Yes,Yes,NA,2,2,NA,شوال,Yes,Yes,Yes,NA,2,2,NA,شوال,Yes,Yes,Yes,NA,2,2,NA,الساعة مصري,Yes,Yes,Yes,NA,1.25,1.25,NA,مصرية,Yes,Yes,Yes,NA,4,4,NA,نعمة تونسي,Yes,Yes,Yes,NA,2,2,NA,القبطان ايطالي,Yes,Yes,Yes,NA,1.75,1.75,NA,مصري,Yes,Yes,Yes,NA,1.75,1.75,NA,مصري,Yes,Yes,Yes,NA,2.25,2.25,NA,مانا,Yes,Yes,Yes,NA,5,5,NA,جهينة مصري,Yes,Yes,Yes,NA,3.5,3.5,NA,صيني,Yes,Yes,Yes,NA,3.5,3.5,NA,صيني,Yes,Yes,Yes,NA,5.75,5.75,NA,ذرة,Yes,Yes,Yes,NA,4,4,NA,تونسي اوري,Yes,Yes,Yes,NA,13.5,13.5,NA,محلي,Yes,Yes,Yes,NA,10,10,NA,برازيلي,Yes,Yes,Yes,NA,33,33,NA,وطني,Yes,Yes,Yes,NA,1,1,NA,Yes,Yes,Yes,NA,3,3,NA,Yes,Yes,Yes,NA,2.25,2.25,NA,Yes,Yes,Yes,NA,3,3,NA,Yes,Yes,Yes,NA,2.5,2.5,NA,Yes,Yes,Yes,NA,1.5,1.5,NA,AVB,Yes,Yes,Yes,NA,5,5,NA,تايد,Yes,Yes,Yes,NA,7,7,NA,Abc,Yes,Yes,Yes,NA,5,5,NA,لايف بوي,Yes,Yes,Yes,NA,6,6,NA,شلال,Yes,Yes,Yes,NA,6,6,NA,كريست,Yes,Yes,Yes,NA,1,1,NA,صيني,Yes,Yes,Yes,NA,5,5,NA,اولويز,Yes,Yes,Yes,NA,15,15,NA,تركي,Yes,Yes,Yes,NA,50,50,NA,جل,Yes,Yes,Yes,NA,12,12,NA,سنوبر اماراتي,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,2,0.28999999999999998,NA,امازون,Yes,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142133616,1e78181f-663c-4ee2-82a2-2c68358aeade,2020-12-02T17:11:16,NA,7
2020-12-01T11:38:59.116+02:00,2020-12-01T11:58:32.838+02:00,2020-12-01,East,Tobruk,Tobruk,المدينة,Supermarket/general store for food and NFIs,Yes,Yes,Yes,NA,2.25,2.25,NA,الاسرة,Yes,Yes,Yes,NA,2.25,2.25,NA,الساعة ناعم,Yes,Yes,Yes,NA,2.5,2.5,NA,بريما فارينا,Yes,Yes,Yes,NA,2.25,2.25,NA,الفرعوني مصري,Yes,Yes,Yes,NA,1.5,1.5,NA,بريما مصرية,Yes,Yes,Yes,NA,4,4,NA,نعمة تونسي,Yes,Yes,Yes,NA,2,2,NA,مسعود ايطالي,Yes,Yes,Yes,NA,2.5,2.5,NA,ايطالي,Yes,Yes,Yes,NA,2.5,2.5,NA,ايطالي,Yes,Yes,Yes,NA,2.5,2.5,NA,بوك,Yes,Yes,Yes,NA,4.5,4.5,NA,الريحان ليبي,Yes,Yes,Yes,NA,4,4,NA,صيني,Yes,Yes,Yes,NA,4,4,NA,صيني,Yes,Yes,Yes,NA,6,6,NA,ماريا ذرة,Yes,Yes,Yes,NA,5,5,NA,الكوف ليبي,Yes,Yes,Yes,NA,13,13,NA,وطني,Yes,Yes,Yes,NA,11,11,NA,برازيلي,Yes,Yes,Yes,NA,32,32,NA,وطني,Yes,Yes,Yes,NA,1,1,NA,Yes,Yes,Yes,NA,2.75,2.75,NA,Yes,Yes,Yes,NA,2,2,NA,Yes,Yes,Yes,NA,3,3,NA,Yes,Yes,Yes,NA,2.5,2.5,NA,Yes,Yes,Yes,NA,2,2,NA,لايف بوي,Yes,Yes,Yes,NA,6,6,NA,تايد,Yes,Yes,Yes,NA,12,12,NA,اوكسي اصلي,Yes,Yes,Yes,NA,5.5,5.5,NA,كازانوفا,Yes,Yes,Yes,NA,8,8,NA,اوكسي,Yes,Yes,Yes,NA,7.5,7.5,NA,سانسوداين اماراتي,Yes,Yes,Yes,NA,1.5,1.5,NA,صيني,Yes,Yes,Yes,NA,5.5,5.5,NA,صوفيا اصلي,Yes,Yes,Yes,NA,13,13,NA,ليلاس تونسي,Yes,Yes,No,0.2,12,60,NA,جل,Yes,Yes,Yes,NA,21,21,NA,ديتول اصلي,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,2,0.28999999999999998,NA,العين,Yes,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142133635,bd8406f0-4e73-499c-9dfb-22c2873b4d61,2020-12-02T17:11:19,NA,8
