start,end,Date:,Region:,District:,Municipality:,City:,Neighbourhood:,What type of market/shop is this?,Does this shop normally sell salt?,Is salt currently available in this shop,Is it sold by 1 kilo?...12,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...13",Price (Libyan dinar)...14,q_salt_price_per_kilo,Brand:...16,Does this shop normally sell sugar?,Is sugar currently available in this shop?,Is it sold by 1 kilo?...19,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...20",Price (Libyan dinar)...21,q_sugar_price_per_kilo,Brand:...23,Does this shop normally sell wheat flour?,Is wheat flour currently available in this shop?,Is it sold by 1 kilo?...26,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...27",Price (Libyan dinar)...28,q_flour_price_per_kilo,Brand:...30,Does this shop normally sell rice?,Is rice currently available in this shop?,Is it sold by 1 kilo?...33,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...34",Price (Libyan dinar)...35,q_rice_price_per_kilo,Brand:...37,Does this shop normally sell pasta?,Is pasta currently available in this shop?,Is it sold by 500g?,"If it is sold by a quantity different than 500g, write here the quantity (in grams):",Price (Libyan dinar)...42,q_pasta_price_per_500g,Brand:...44,Does this shop normally sell couscous?,Is couscous currently available in this shop?,Is it sold by 1 kilo?...47,"If it is sold by a quantity different than 1 kilo, write here the quantity (in kilos):",Price (Libyan dinar)...49,q_couscous_price_per_kilo,Brand:...51,Does this shop normally sell tomato paste?,Is tomato paste currently available in this shop?,Is it sold by 400g?...54,"If it is sold by a quantity different than 400g, write the quantity (in grams):",Price (Libyan dinar)...56,q_tomatop_price_per_400g,Brand:...58,Does this shop normally sell canned chickpeas?,Is canned chickpeas currently available in this shop?,Is it sold by cans of 400g?,"If it is sold by a quantity different than 400g, write here the quantity (in grams):...62",Price (Libyan dinar)...63,q_chickpeas_price_per_400g,Brand:...65,Does this shop normally sell canned beans?,Are beans currently available in this shop?,Are they sold by cans of 400g?,"If it is sold by a quantity different than 400g, write here the quantity (in grams):...69",Price (Libyan dinar)...70,q_beans_price_per_400g,Brand:...72,Does this shop normally sell condensed milk?,Is condensed milk currently available in this shop?,Is it sold by cans of 200ml?,"If it is sold by a quantity different than 200ml, write here the quantity (in ml):",Price (Libyan dinar)...77,q_cmilk_price_per_200ml,Brand:...79,Does this shop normally sell milk?,Is milk currently available in this shop?,Is it sold by cartons of 1 liter?,"If it is sold by a quantity different than 1 liter, write here the quantity (in liters):",Price (Libyan dinar)...84,q_milk_price_per_liter,Brand:...86,Does this shop normally sell baby milk?,Is baby milk currently available in this shop?,Is it sold by 400g?...89,"If it is sold by a quantity different than 400g, write here the quantity (in grams):...90",Price (Libyan dinar)...91,q_babymilk_price_per_400g,Brand:...93,Does this shop normally sell green tea?,Is green tea currently available in this shop?,Is it sold by bags of 250g?...96,"If it is sold by a quantity different than 250g, write here the quantity (in grams):...97",Price (Libyan dinar)...98,q_gtea_price_per_250g,Brand:...100,Does this shop normally sell black tea?,Is black tea currently available in this shop?,Is it sold by bags of 250g?...103,"If it is sold by a quantity different than 250g, write here the quantity (in grams):...104",Price (Libyan dinar)...105,q_btea_price_per_250g,Brand:...107,Does this shop normally sell vegetable oil?,Is vegetable oil currently available in this shop?,Is it sold by 1 liter?...110,"If it is sold by a quantity different than 1 liter, write the quantity (in liters):",Price (Libyan dinar)...112,q_oil_price_per_liter,Brand...114,Does this shop normally sell canned tuna?,Is canned tuna currently available in this shop?,Is it sold by cans of 200g?,"If it is sold by a quantity different than 200g, write here the quantity (in grams):",Price (Libyan dinar)...119,q_tuna_price_per_200g,Brand:...121,Does this shop normally sell eggs?,Are eggs currently available in this shop?,Is it sold by 30 eggs?,"If it is sold by a quantity different than 30 eggs, write here the quantity (number of eggs):",Price (Libyan dinar)...126,q_eggs_price_per_30eggs,Brand:...128,Does this shop normally sell chicken meat?,Is chicken meat currently available in this shop?,Is it sold by 1 kilo?...131,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...132",Price (Libyan dinar)...133,q_chicken_price_per_kilo,Brand...135,Does this shop normally sell lamb meat?,Is lamb meat currently available in this shop?,Is it sold by 1 kilo?...138,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...139",Price (Libyan dinar)...140,q_lamb_price_per_kilo,Brand...142,Does this shop normally sell wheat bread?,Is wheat bread currently available in this shop?,Is it sold by 5 medium pieces?,"If it is sold by a quantity different than 5 medium pieces, write the quantity (in medium pieces):",Price (Libyan dinar)...147,q_bread_price_per_5medium_pieces,Does this shop normally sell fresh tomatoes?,Are fresh tomatoes currently available in this shop?,Are they sold by 1 kilo?...151,"If they are sold by a quantity different than 1 kilo, write the quantity (in kilos):...152",Price (Libyan dinar)...153,q_tomatoes_price_per_kilo,Does this shop normally sell fresh onions?,Are fresh onions currently available in this shop?,Are they sold by 1 kilo?...157,"If they are sold by a quantity different than 1 kilo, write the quantity (in kilos):...158",Price (Libyan dinar)...159,q_onions_price_per_kilo,Does this shop normally sell peppers?,Are peppers currently available in this shop?,Are they sold by 1 kilo?...163,"If they are sold by a quantity different than 1 kilo, write the quantity (in kilos):...164",Price (Libyan dinar)...165,q_pepper_price_per_kilo,Does this shop normally sell potatoes?,Are potatoes currently available in this shop?,Are they sold by 1 kilo?...169,"Are they sold by a quantity different than 1 kilo, write the quantity (in kilos):",Price (Libyan dinar)...171,q_potatoes_price_per_kilo,Does this shop normally sell hand washing soap?,Is hand washing soap currently available in this shop?,Is it sold by 1 bar?,"If it is sold by a quantity different than 1 bar, write the quantity (in bars):",Price (Libyan dinar)...177,q_hwsoap_price_per_piece,Brand...179,Does this shop normally sell laundry soap (powder)?,Is laundry soap currently available in this shop?,Is it sold by 1 kilo?...182,"If it is sold by a quantity different than 1 kilo, write the quantity (in kilos):...183",Price (Libyan dinar)...184,q_lsoap_price_per_kilo,Brand...186,Does this shop normally sell shampoo?,Is shampoo currently available in this shop?,Is it sold by 250 ml?,"If it is sold by a quantity different than 250 ml, write the quantity (in ml)",Price (Libyan dinar)...191,q_shampoo_price_per_250ml,Brand...193,Does this shop normally sell dishwashing liquid?,Is dishwashing liquid currently available in this shop?,Is it sold by 1 liter?...196,"If it is sold by a quantity different than 1 liter, write the quantity (in liters)",Price (Libyan dinar)...198,q_dsoap_price_per_liter,Brand...200,Does this shop normally sell toothpaste?,Is toothpaste currently available in this shop?,Is it sold by tubes of 100ml?,"If it is sold by a quantity different than 100ml, write the quantity (in ml)",Price (Libyan dinar)...205,q_toothpaste_price_per_tube,Brand...207,Does this shop normally sell toothbrushes?,Are toothbrushes currently available in this shop?,Is it sold by 1 brush?,"If it is sold by a quantity different than 1 brush, write the quantity (in brushes)",Price (Libyan dinar)...212,q_toothbrush_price_per_brush,Brand...214,Does this shop normally sell sanitary pads?,Are sanitary pads currently available in this shop?,Is it sold by packs of 10 pads?,"If it is sold by a quantity different than 10 pads per pack, write the quantity (number of pads):",Price (Libyan dinar)...219,q_spads_price_per_10pads,Brand...221,Does this shop normally sell baby diapers?,Are baby diapers currently available in this shop?,Is it sold by packs of 30 diapers?,"If it is sold by a quantity different than 30 diapers per pack, write the quantity (number of diapers):",Price (Libyan dinar)...226,q_diapers_price_per_30diapers,Brand...228,__version__,_id,_uuid,_submission_time,_index
start,end,q_date,q_region,q_district,q_municipality,city,q_neighbourhood,q_shop_type,q_sell_salt,q_salt_available_in_shop,q_salt_quantity1,q_salt_quantity2,q_salt_price,q_salt_price_per_kilo,q_salt_brand,q_sell_sugar,q_sugar_available_in_shop,q_sugar_quantity1,q_sugar_quantity2,q_sugar_price,q_sugar_price_per_kilo,q_sugar_brand,q_sell_flour,q_flour_available_in_shop,q_flour_quantity1,q_flour_quantity2,q_flour_price,q_flour_price_per_kilo,q_flour_brand,q_sell_rice,q_rice_available_in_shop,q_rice_quantity1,q_rice_quantity2,q_rice_price,q_rice_price_per_kilo,q_rice_brand,q_sell_pasta,q_pasta_available_in_shop,q_pasta_quantity1,q_pasta_quantity2,q_pasta_price,q_pasta_price_per_500g,q_pasta_brand,q_sell_couscous,q_couscous_available_in_shop,q_couscous_quantity1,q_couscous_quantity2,q_couscous_price,q_couscous_price_per_kilo,q_couscous_brand,q_sell_tomatop,q_tomatop_available_in_shop,q_tomatop_quantity1,q_tomatop_quantity2,q_tomatop_price,q_tomatop_price_per_400g,q_tomatop_brand,q_sell_chickpeas,q_chickpeas_available_in_shop,q_chickpeas_quantity1,q_chickpeas_quantity2,q_chickpeas_price,q_chickpeas_price_per_400g,q_chickpeas_brand,q_sell_beans,q_beans_available_in_shop,q_beans_quantity1,q_beans_quantity2,q_beans_price,q_beans_price_per_400g,q_beans_brand,q_sell_cmilk,q_cmilk_available_in_shop,q_cmilk_quantity1,q_cmilk_quantity2,q_cmilk_price,q_cmilk_price_per_200ml,q_cmilk_brand,q_sell_milk,q_milk_available_in_shop,q_milk_quantity1,q_milk_quantity2,q_milk_price,q_milk_price_per_liter,q_milk_brand,q_sell_babymilk,q_babymilk_available_in_shop,q_babymilk_quantity1,q_babymilk_quantity2,q_babymilk_price,q_babymilk_price_per_400g,q_babymilk_brand,q_sell_gtea,q_gtea_available_in_shop,q_gtea_quantity1,q_gtea_quantity2,q_gtea_price,q_gtea_price_per_250g,q_gtea_brand,q_sell_btea,q_btea_available_in_shop,q_btea_quantity1,q_btea_quantity2,q_btea_price,q_btea_price_per_250g,q_btea_brand,q_sell_oil,q_oil_available_in_shop,q_oil_quantity1,q_oil_quantity2,q_oil_price,q_oil_price_per_liter,q_oil_brand,q_sell_tuna,q_tuna_available_in_shop,q_tuna_quantity1,q_tuna_quantity2,q_tuna_price,q_tuna_price_per_200g,q_tuna_brand,q_sell_eggs,q_eggs_available_in_shop,q_eggs_quantity1,q_eggs_quantity2,q_eggs_price,q_eggs_price_per_30eggs,q_eggs_brand,q_sell_chicken,q_chicken_available_in_shop,q_chicken_quantity1,q_chicken_quantity2,q_chicken_price,q_chicken_price_per_kilo,q_chicken_brand,q_sell_lamb,q_lamb_available_in_shop,q_lamb_quantity1,q_lamb_quantity2,q_lamb_price,q_lamb_price_per_kilo,q_lamb_brand,q_sell_bread,q_bread_available_in_shop,q_bread_quantity1,q_bread_quantity2,q_bread_price,q_bread_price_per_5medium_pieces,q_sell_tomatoes,q_tomatoes_available_in_shop,q_tomatoes_quantity1,q_tomatoes_quantity2,q_tomatoes_price,q_tomatoes_price_per_kilo,q_sell_onions,q_onions_available_in_shop,q_onions_quantity1,q_onions_quantity2,q_onions_price,q_onions_price_per_kilo,q_sell_pepper,q_pepper_available_in_shop,q_pepper_quantity1,q_pepper_quantity2,q_pepper_price,q_pepper_price_per_kilo,q_sell_potatoes,q_potatoes_available_in_shop,q_potatoes_quantity1,q_potatoes_quantity2,q_potatoes_price,q_potatoes_price_per_kilo,q_sell_hwsoap,q_hwsoap_available_in_shop,q_hwsoap_quantity1,q_hwsoap_quantity2,q_hwsoap_price,q_hwsoap_price_per_piece,q_hwsoap_brand,q_sell_lsoap,q_lsoap_available_in_shop,q_lsoap_quantity1,q_lsoap_quantity2,q_lsoap_price,q_lsoap_price_per_kilo,q_lsoap_brand,q_sell_shampoo,q_shampoo_available_in_shop,q_shampoo_quantity1,q_shampoo_quantity2,q_shampoo_price,q_shampoo_price_per_250ml,q_shampoo_brand,q_sell_dsoap,q_dsoap_available_in_shop,q_dsoap_quantity1,q_dsoap_quantity2,q_dsoap_price,q_dsoap_price_per_liter,q_dsoap_brand,q_sell_toothpaste,q_toothpaste_available_in_shop,q_toothpaste_quantity1,q_toothpaste_quantity2,q_toothpaste_price,q_toothpaste_price_per_tube,q_toothpaste_brand,q_sell_toothbrush,q_toothbrush_available_in_shop,q_toothbrush_quantity1,q_toothbrush_quantity2,q_toothbrush_price,q_toothbrush_price_per_brush,q_toothbrush_brand,q_sell_spads,q_spads_available_in_shop,q_spads_quantity1,q_spads_quantity2,q_spads_price,q_spads_price_per_10pads,q_spads_brand,q_sell_diapers,q_diapers_available_in_shop,q_diapers_quantity1,q_diapers_quantity2,q_diapers_price,q_diapers_price_per_30diapers,q_diapers_brand,__version__,_id,_uuid,_submission_time,_index
2017-10-04T16:14:48.554+02,2017-10-04T17:09:10.220+02,2017-10-04,East,Al Jabal Al Akhdar,Albayda,Albayda,الحوت,butcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,yes,yes,yes,NA,32.0,32,لاشئ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,v2bDdrwrpHWznuuGQ943wv,13232275,a30f3fd1-adec-4860-ab19-2ef2ece0f1a2,2017-10-04T15:44:26,129
2017-10-04T16:20:30.428+02,2017-10-04T17:04:03.362+02,2017-10-04,East,Al Jabal Al Akhdar,Albayda,Albayda,المستشفى,butcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,yes,yes,yes,NA,23.0,23,لاشئ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,v2bDdrwrpHWznuuGQ943wv,13232279,028f45a4-0bb8-4f07-89f4-d107b0464062,2017-10-04T15:44:38,130
2017-10-04T16:29:12.291+02,2017-10-04T17:04:59.445+02,2017-10-04,East,Al Jabal Al Akhdar,Albayda,Albayda,عمر المختار,butcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,yes,yes,yes,NA,30.0,30,لاشئ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,v2bDdrwrpHWznuuGQ943wv,13232291,7432c9cc-3d4e-4c46-bfda-2ed094298cee,2017-10-04T15:45:02,131
2017-10-04T16:42:42.824+02,2017-10-04T16:48:04.864+02,2017-10-04,East,Al Jabal Al Akhdar,Albayda,Albayda,الخنساء,butcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,yes,yes,yes,NA,32.0,32,لاشئ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,v2bDdrwrpHWznuuGQ943wv,13232316,ce23ca27-5722-4741-9bb7-d341d703f52b,2017-10-04T15:45:32,132
2017-10-04T14:52:51.507+02,2017-10-04T15:28:24.416+02,2017-10-04,East,Al Jabal Al Akhdar,Albayda,Albayda,الانصاري,general_store,yes,yes,no,1.5,0.45,0.3,لاشي,yes,yes,yes,NA,3.55,3.55,الذهبي,yes,yes,yes,NA,1.25,1.25,المواسم,yes,yes,yes,NA,2.35,2.35,التاج,yes,yes,no,400.0,1.35,1.69,سبيقة,yes,yes,yes,NA,4.25,4.25,دياري,yes,yes,yes,NA,0.75,0.75,رويال,yes,yes,yes,NA,1.5,1.5,امريكنا,yes,yes,yes,NA,1.5,1.5,امريكنا,yes,yes,no,180.0,1.45,1.61,جودي,yes,yes,yes,NA,3.75,3.75,جودي,yes,yes,yes,NA,15.0,15,نيدو,yes,yes,yes,NA,7.0,7,النجا,yes,yes,yes,NA,9.0,9,الزهرة,yes,yes,no,0.75,2.5,3.3299999999999996,قلية,yes,yes,no,160.0,3.6,4.5,دوارف,yes,yes,yes,NA,10.0,10,لاشئ,yes,yes,no,1.1,11.5,10.45,الريشة البيضاء,no,NA,NA,NA,NA,NA,NA,yes,yes,no,8,1.0,0.63,no,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,yes,NA,1.0,1,اولف,yes,yes,yes,NA,5.2,5.2,ركس,yes,yes,no,1500,14.5,2.41,روشان,yes,yes,yes,NA,1.5,1.5,ابريل المقلد,yes,yes,no,80.0,2.75,3.44,المسواك,yes,yes,yes,NA,2.25,2.25,سغنال,yes,yes,no,9,2.25,2.5,صوفيا,yes,yes,no,25,20.0,24,بدوس,v2bDdrwrpHWznuuGQ943wv,13234990,105544ba-4290-413b-b591-42975184542d,2017-10-04T17:27:28,149
2017-10-04T13:22:51.509+02,2017-10-04T19:30:56.504+02,2017-10-04,East,Al Jabal Al Akhdar,Albayda,Albayda,الجنين,general_store,yes,yes,yes,NA,1.0,1,لاشئ,yes,yes,yes,NA,4.0,4,لاشئ,yes,yes,yes,NA,1.25,1.25,لاشئ,yes,yes,yes,NA,3.25,3.25,امريكي,yes,yes,yes,NA,1.25,1.25,اسبيقي,yes,yes,yes,NA,4.0,4,دياري,yes,yes,yes,NA,1.0,1,فايف,yes,yes,yes,NA,3.0,3,الطيبات,yes,yes,yes,NA,2.75,2.75,نور,yes,yes,no,160.0,1.75,2.19,القوس,yes,yes,yes,NA,3.75,3.75,جودي,yes,yes,yes,NA,15.0,15,ربي لاك,yes,yes,yes,NA,5.5,5.5,نابت,yes,yes,yes,NA,6.75,6.75,زهرة المدائن,yes,yes,yes,NA,4.0,4,النجمة,yes,yes,no,160.0,3.75,4.6899999999999995,تورست,yes,yes,yes,NA,10.0,10,لاشئ,yes,yes,no,1.1,13.0,11.82,ساديا,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,yes,NA,1.0,1,كلادينيا,yes,yes,yes,NA,5.0,5,اوكسي,yes,yes,no,200.0,6.0,7.5,فاتيك,yes,yes,yes,NA,4.5,4.5,بيب,yes,yes,no,50.0,5.0,10,كرست,yes,yes,yes,NA,2.5,2.5,كول قيت,yes,yes,yes,NA,2.75,2.75,صوفيا,yes,yes,no,25,23.0,27.6,بدوس,v2bDdrwrpHWznuuGQ943wv,13235099,8a4125a8-a8d8-42c4-8da3-6e9333b1ee1f,2017-10-04T17:31:31,150
2017-10-04T14:04:48.454+02,2017-10-04T19:32:38.905+02,2017-10-04,East,Al Jabal Al Akhdar,Albayda,Albayda,بني,general_store,yes,yes,no,0.3,0.5,1.67,لاشئ,yes,yes,yes,NA,3.5,3.5,روعة,yes,yes,yes,NA,1.5,1.5,لاشي,yes,yes,yes,NA,3.0,3,الذهبي,yes,yes,yes,NA,1.5,1.5,اسبيقة,yes,yes,yes,NA,3.5,3.5,دياري,yes,yes,yes,NA,1.5,1.5,الصفوة,yes,yes,yes,NA,2.5,2.5,الطيبات,yes,yes,yes,NA,2.5,2.5,الطيبات,yes,yes,no,175.0,1.5,1.7100000000000002,جودي,yes,yes,yes,NA,4.0,4,جودي,yes,yes,no,350.0,23.0,26.29,ببيلاك,yes,yes,yes,NA,5.0,5,الجمل,yes,yes,yes,NA,6.5,6.5,الامتياز,yes,yes,yes,NA,3.0,3,بسمة,yes,yes,no,80.0,2.0,5,اومغا,yes,yes,yes,NA,10.5,10.5,لاشئ,yes,yes,yes,NA,12.0,12,لاشئ,no,NA,NA,NA,NA,NA,NA,yes,yes,no,10,1.0,0.5,no,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,yes,NA,0.75,0.75,دوش,yes,yes,no,0.11,0.75,6.82,واش,yes,yes,no,400.0,3.5,2.19,الحسناء,yes,yes,no,0.75,3.5,4.67,بريل,yes,yes,no,50.0,2.5,5,كولقيت,yes,yes,yes,NA,1.0,1,لاشئ,yes,yes,yes,NA,3.5,3.5,اولوز,yes,yes,no,36,17.5,14.580000000000002,بي بم,v2bDdrwrpHWznuuGQ943wv,13235195,8267f86a-0b45-48df-87a0-ca34023bb18a,2017-10-04T17:33:10,151
2017-10-04T11:11:22.910+02,2017-10-04T12:39:07.957+02,2017-10-04,East,Al Jabal Al Akhdar,Albayda,Albayda,العروبة,general_store,yes,yes,no,1.45,1.0,0.6900000000000001,لاشي,yes,yes,no,5.0,15.5,3.1,لاشئ,yes,yes,yes,NA,2.0,2,لاشئ,yes,yes,yes,NA,3.75,3.75,اسباني,yes,yes,no,400,1.35,1.6875,سبيقي,yes,yes,yes,NA,4.25,4.25,دياري,yes,yes,yes,NA,0.85,0.85,السبيل,yes,yes,yes,NA,2.0,2,الصفوة,yes,yes,yes,NA,2.0,2,الصفوة,yes,yes,no,159,2.0,2.5156999999999998,مانا,yes,yes,yes,NA,2.5,2.5,يورسان,yes,yes,yes,NA,16.5,16.5,نيدو,yes,yes,yes,NA,4.25,4.25,الجمل,yes,yes,yes,NA,4.25,4.25,العروسة,yes,yes,yes,NA,4.0,4,المروة,yes,yes,no,160.0,3.1,3.88,سوبر فرش,yes,yes,yes,NA,10.0,10,لاشئ,yes,yes,no,1.1,10.5,9.55,ساديا,no,NA,NA,NA,NA,NA,NA,yes,yes,no,8,1.0,0.63,yes,yes,yes,NA,2.0,2,yes,yes,yes,NA,2.25,2.25,yes,yes,yes,NA,3.0,3,yes,yes,yes,NA,3.5,3.5,yes,yes,yes,NA,1.15,1.15,فاكس,yes,yes,no,0.11,0.6,5.45,واش,yes,yes,no,400.0,3.0,1.8800000000000001,الحسناء,yes,yes,no,0.7,2.45,3.5,فيري مقلد,yes,yes,no,50.0,3.5,7,بردوتكس,yes,yes,yes,NA,2.0,2,روز,yes,yes,no,8,2.75,3.44,سوفي,yes,yes,yes,NA,20.0,20,بيدوس,v2bDdrwrpHWznuuGQ943wv,13217567,c3879c37-503f-44ca-94f9-b9ed2aca423b,2017-10-04T11:15:21,116
2017-10-04T15:33:46.781+02,2017-10-04T17:00:48.549+02,2017-10-04,East,Al Jabal Al Akhdar,Albayda,Albayda,رويفع الانصاري,vegetable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,NA,1.5,1.5,yes,yes,yes,NA,2.0,2,yes,yes,yes,NA,3.0,3,yes,yes,yes,NA,2.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,v2bDdrwrpHWznuuGQ943wv,13232176,dc38c155-e22c-45fb-8e1b-0c6f456c0416,2017-10-04T15:40:52,125
